??,??(V),??(A),??(W),??(Hz),????,??,??
798,219.80,0.203,34.65,50.04,0.777,9:32:38 PM:496,1
799,220.04,0.198,31.37,50.02,0.720,9:32:38 PM:871,1
800,219.87,0.335,40.08,50.04,0.544,9:32:39 PM:246,1
801,219.89,0.234,38.59,50.05,0.750,9:32:39 PM:637,1
802,219.90,0.228,38.76,50.04,0.773,9:32:40 PM:012,1
803,220.04,0.224,36.82,50.03,0.747,9:32:40 PM:387,1
804,220.13,0.370,44.00,50.04,0.540,9:32:40 PM:778,1
805,219.87,0.283,53.12,50.03,0.854,9:32:41 PM:168,1
806,219.90,0.341,65.75,50.03,0.877,9:32:41 PM:559,1
807,219.98,0.280,49.26,50.03,0.800,9:32:41 PM:934,1
808,219.84,0.197,33.08,50.04,0.764,9:32:42 PM:308,1
809,219.88,0.351,65.79,50.03,0.853,9:32:42 PM:683,1
810,219.86,0.371,55.32,50.03,0.678,9:32:43 PM:058,1
811,219.73,0.319,61.42,50.04,0.876,9:32:43 PM:433,1
812,219.93,0.216,37.23,50.03,0.784,9:32:43 PM:824,1
813,219.84,0.273,49.44,50.06,0.824,9:32:44 PM:214,1
814,220.04,0.285,48.18,50.04,0.768,9:32:44 PM:589,1
815,220.04,0.283,49.19,50.04,0.790,9:32:44 PM:980,1
816,219.93,0.324,63.46,50.04,0.891,9:32:45 PM:355,1
817,220.08,0.359,70.70,50.03,0.895,9:32:45 PM:745,1
818,219.83,0.359,71.31,50.05,0.904,9:32:46 PM:120,1
819,219.86,0.367,72.87,50.03,0.903,9:32:46 PM:511,1
820,219.83,0.371,73.83,50.05,0.905,9:32:46 PM:901,1
821,219.60,0.383,76.67,50.02,0.912,9:32:47 PM:292,1
822,219.66,0.410,83.28,50.02,0.925,9:32:47 PM:682,1
823,219.61,0.315,61.17,50.04,0.884,9:32:48 PM:073,1
824,219.63,0.342,64.72,50.03,0.862,9:32:48 PM:457,1
825,219.83,0.322,61.29,50.04,0.866,9:32:48 PM:835,1
826,219.84,0.239,40.37,50.04,0.768,9:32:49 PM:218,1
827,219.83,0.601,64.37,50.04,0.487,9:32:49 PM:614,1
828,219.84,0.227,37.08,50.04,0.743,9:32:50 PM:005,1
829,219.86,0.237,41.22,50.04,0.791,9:32:50 PM:395,1
830,219.95,0.234,41.85,50.03,0.813,9:32:50 PM:772,1
831,219.77,0.218,35.89,50.04,0.749,9:32:51 PM:140,1
832,219.83,0.264,47.46,50.02,0.818,9:32:51 PM:521,1
833,219.87,0.221,37.32,50.03,0.768,9:32:51 PM:892,1
834,219.77,0.223,38.53,50.02,0.786,9:32:52 PM:267,1
835,219.94,0.224,38.89,50.02,0.789,9:32:52 PM:641,1
836,219.99,0.375,46.58,50.03,0.565,9:32:53 PM:016,1
837,219.96,0.231,39.24,50.04,0.772,9:32:53 PM:407,1
838,220.00,0.300,56.00,50.03,0.848,9:32:53 PM:782,1
839,219.82,0.217,36.74,50.04,0.770,9:32:54 PM:157,1
840,219.85,0.233,40.00,50.03,0.781,9:32:54 PM:532,1
841,219.82,0.192,30.02,50.01,0.711,9:32:54 PM:907,1
842,219.72,0.240,42.68,50.03,0.809,9:32:55 PM:282,1
843,219.95,0.288,53.14,50.03,0.839,9:32:55 PM:669,1
844,219.94,0.226,38.05,50.05,0.766,9:32:56 PM:047,1
845,219.94,0.222,36.76,50.02,0.753,9:32:56 PM:424,1
846,219.94,0.327,61.24,50.03,0.852,9:32:56 PM:815,1
847,219.77,0.224,37.59,50.02,0.764,9:32:57 PM:190,1
848,220.06,0.231,39.05,50.03,0.768,9:32:57 PM:581,1
849,220.03,0.236,39.44,50.04,0.760,9:32:57 PM:956,1
850,219.88,0.193,31.87,50.03,0.751,9:32:58 PM:331,1
851,219.93,0.232,38.49,50.02,0.754,9:32:58 PM:705,1
852,219.71,0.198,31.02,50.03,0.713,9:32:59 PM:096,1
853,219.80,0.223,37.85,50.00,0.772,9:32:59 PM:471,1
854,219.74,0.237,41.82,50.02,0.803,9:32:59 PM:861,1
855,219.69,0.260,45.65,50.02,0.799,9:33:00 PM:252,1
856,219.95,0.267,48.99,50.03,0.834,9:33:00 PM:631,1
857,219.92,0.340,65.71,50.03,0.879,9:33:01 PM:022,1
858,219.77,0.300,44.07,50.00,0.668,9:33:01 PM:397,1
859,219.95,0.375,55.09,50.03,0.668,9:33:01 PM:772,1
860,219.82,0.281,52.77,50.03,0.854,9:33:02 PM:149,1
861,219.87,0.296,47.48,50.02,0.729,9:33:02 PM:524,1
862,219.86,0.259,44.92,50.02,0.789,9:33:02 PM:914,1
863,219.64,0.484,92.17,50.01,0.867,9:33:03 PM:290,1
864,219.65,0.526,108.10,50.03,0.936,9:33:03 PM:658,1
865,219.69,0.455,92.93,50.02,0.930,9:33:04 PM:035,1
866,219.62,0.466,94.33,50.01,0.922,9:33:04 PM:424,1
867,219.76,0.449,90.30,50.02,0.915,9:33:04 PM:801,1
868,219.63,0.439,88.63,50.01,0.919,9:33:05 PM:176,1
869,219.73,0.408,82.56,50.02,0.921,9:33:05 PM:550,1
870,219.84,0.536,110.94,50.00,0.941,9:33:05 PM:925,1
871,219.72,0.501,102.65,49.99,0.932,9:33:06 PM:301,1
872,219.81,0.441,89.51,49.99,0.923,9:33:06 PM:680,1
873,219.65,0.456,92.64,50.01,0.925,9:33:07 PM:049,1
874,219.44,0.466,95.01,50.01,0.929,9:33:07 PM:435,1
875,219.62,0.457,94.08,50.00,0.937,9:33:07 PM:824,1
876,219.46,0.437,88.55,50.02,0.923,9:33:08 PM:212,1
877,219.76,0.410,83.20,49.99,0.923,9:33:08 PM:581,1
878,219.78,0.470,96.66,49.99,0.936,9:33:08 PM:967,1
879,219.67,0.400,81.11,49.99,0.923,9:33:09 PM:343,1
880,219.55,0.519,107.30,50.01,0.942,9:33:09 PM:728,1
881,219.61,0.424,86.25,50.01,0.926,9:33:10 PM:090,1
882,219.68,0.445,90.89,49.99,0.930,9:33:10 PM:479,1
883,219.70,0.430,87.94,50.01,0.931,9:33:10 PM:866,1
884,219.55,0.448,90.66,49.99,0.922,9:33:11 PM:242,1
885,219.60,0.514,105.95,49.99,0.939,9:33:11 PM:616,1
886,219.53,0.536,111.46,49.98,0.947,9:33:11 PM:991,1
887,219.49,0.408,82.83,49.99,0.925,9:33:12 PM:357,1
888,219.58,0.427,86.47,49.98,0.922,9:33:12 PM:731,1
889,219.61,0.427,86.16,49.98,0.919,9:33:13 PM:107,1
890,219.51,0.439,89.28,49.98,0.927,9:33:13 PM:500,1
891,219.57,0.524,108.77,49.99,0.945,9:33:13 PM:888,1
892,219.37,0.457,92.59,49.99,0.924,9:33:14 PM:266,1
893,219.57,0.464,94.36,49.99,0.926,9:33:14 PM:644,1
894,219.58,0.456,93.43,49.98,0.933,9:33:15 PM:020,1
895,219.58,0.441,89.83,50.00,0.928,9:33:15 PM:396,1
896,219.69,0.501,102.79,49.97,0.934,9:33:15 PM:765,1
897,219.46,0.438,89.16,49.98,0.928,9:33:16 PM:149,1
898,219.45,0.458,93.99,49.97,0.935,9:33:16 PM:525,1
899,219.50,0.524,109.02,49.96,0.948,9:33:16 PM:893,1
900,219.37,0.514,105.96,49.99,0.940,9:33:17 PM:272,1
901,219.36,0.561,116.59,49.99,0.947,9:33:17 PM:656,1
902,219.48,0.567,118.01,49.98,0.948,9:33:18 PM:033,1
903,219.39,0.452,91.80,49.97,0.926,9:33:18 PM:417,1
904,219.50,0.464,94.96,49.98,0.932,9:33:18 PM:794,1
905,219.57,0.439,88.47,49.98,0.918,9:33:19 PM:168,1
906,219.41,0.479,97.88,49.96,0.931,9:33:19 PM:542,1
907,219.56,0.465,94.19,49.97,0.923,9:33:19 PM:913,1
908,219.49,0.441,89.95,49.97,0.929,9:33:20 PM:291,1
909,219.68,0.451,91.44,49.97,0.923,9:33:20 PM:664,1
910,219.63,0.469,95.81,49.97,0.930,9:33:21 PM:038,1
911,219.59,0.453,92.15,49.96,0.926,9:33:21 PM:432,1
912,219.70,0.454,92.29,49.95,0.925,9:33:21 PM:805,1
913,219.63,0.444,89.93,49.96,0.922,9:33:22 PM:167,1
914,219.51,0.437,88.41,49.96,0.922,9:33:22 PM:541,1
915,219.73,0.424,85.99,49.98,0.923,9:33:22 PM:913,1
916,219.84,0.447,90.81,49.96,0.924,9:33:23 PM:285,1
917,219.78,0.451,92.39,49.98,0.932,9:33:23 PM:659,1
918,219.78,0.535,111.58,49.96,0.949,9:33:24 PM:038,1
919,219.41,0.509,105.18,49.97,0.942,9:33:24 PM:414,1
920,219.56,0.567,118.06,49.99,0.948,9:33:24 PM:785,1
921,219.59,0.532,110.64,49.98,0.947,9:33:25 PM:161,1
922,219.59,0.538,112.24,49.98,0.950,9:33:25 PM:538,1
923,219.68,0.547,113.65,49.98,0.946,9:33:25 PM:929,1
924,219.45,0.535,111.37,49.96,0.949,9:33:26 PM:301,1
925,219.37,0.570,118.85,49.97,0.951,9:33:26 PM:680,1
926,219.36,0.522,108.51,49.98,0.948,9:33:27 PM:064,1
927,219.23,0.536,111.28,49.97,0.947,9:33:27 PM:443,1
928,219.42,0.543,113.09,49.97,0.949,9:33:27 PM:822,1
929,219.35,0.509,105.38,49.97,0.944,9:33:28 PM:205,1
930,219.40,0.482,99.66,49.99,0.942,9:33:28 PM:602,1
931,219.44,0.467,94.14,49.96,0.919,9:33:28 PM:993,1
932,219.25,0.535,111.17,49.97,0.948,9:33:29 PM:361,1
933,219.25,0.526,109.19,49.98,0.947,9:33:29 PM:734,1
934,219.44,0.472,97.33,49.96,0.940,9:33:30 PM:108,1
935,219.43,0.504,103.75,49.98,0.938,9:33:30 PM:483,1
936,219.44,0.516,107.35,49.97,0.948,9:33:30 PM:859,1
937,219.37,0.482,98.73,49.96,0.934,9:33:31 PM:240,1
938,219.60,0.473,96.51,49.98,0.929,9:33:31 PM:617,1
939,219.60,0.513,104.43,49.96,0.927,9:33:31 PM:985,1
940,219.46,0.474,97.77,49.97,0.940,9:33:32 PM:365,1
941,219.63,0.513,106.03,49.99,0.941,9:33:32 PM:752,1
942,219.53,0.501,103.97,49.95,0.945,9:33:33 PM:126,1
943,219.46,0.512,104.94,49.96,0.934,9:33:33 PM:506,1
944,219.61,0.510,104.78,49.97,0.936,9:33:33 PM:884,1
945,219.57,0.478,98.04,49.97,0.934,9:33:34 PM:262,1
946,219.42,0.485,99.62,49.96,0.936,9:33:34 PM:638,1
947,219.48,0.436,88.63,49.96,0.926,9:33:35 PM:021,1
948,219.48,0.448,91.31,49.96,0.929,9:33:35 PM:389,1
949,219.67,0.487,98.38,49.96,0.920,9:33:35 PM:791,1
950,219.69,0.454,92.58,49.97,0.928,9:33:36 PM:166,1
951,219.60,0.438,89.14,49.97,0.927,9:33:36 PM:534,1
952,219.76,0.436,88.97,49.97,0.929,9:33:36 PM:913,1
953,219.68,0.455,92.17,49.97,0.922,9:33:37 PM:293,1
954,219.56,0.448,90.95,49.95,0.925,9:33:37 PM:669,1
955,219.51,0.562,117.27,49.96,0.951,9:33:38 PM:045,1
956,219.47,0.448,91.31,49.97,0.929,9:33:38 PM:432,1
957,219.53,0.456,92.19,49.96,0.921,9:33:38 PM:806,1
958,219.48,0.449,90.57,49.98,0.919,9:33:39 PM:170,1
959,219.40,0.464,95.06,49.97,0.934,9:33:39 PM:559,1
960,219.27,0.473,96.47,49.97,0.930,9:33:39 PM:942,1
961,219.56,0.388,78.45,49.98,0.921,9:33:40 PM:315,1
962,219.71,0.458,92.64,49.98,0.921,9:33:40 PM:705,1
963,219.64,0.411,82.87,49.96,0.918,9:33:41 PM:080,1
964,219.60,0.444,90.00,49.97,0.923,9:33:41 PM:462,1
965,219.58,0.454,91.95,49.99,0.922,9:33:41 PM:832,1
966,219.48,0.489,100.67,49.97,0.938,9:33:42 PM:217,1
967,219.62,0.421,85.29,49.97,0.922,9:33:42 PM:592,1
968,219.66,0.444,89.71,49.97,0.920,9:33:42 PM:974,1
969,219.69,0.407,82.46,49.97,0.922,9:33:43 PM:348,1
970,219.82,0.438,88.42,49.96,0.918,9:33:43 PM:723,1
971,219.91,0.418,84.33,49.99,0.917,9:33:44 PM:096,1
972,219.79,0.442,90.34,49.98,0.930,9:33:44 PM:478,1
973,219.86,0.488,100.93,49.99,0.941,9:33:44 PM:849,1
974,220.07,0.448,90.48,49.98,0.918,9:33:45 PM:235,1
975,220.04,0.419,85.28,49.97,0.925,9:33:45 PM:616,1
976,219.94,0.504,99.21,49.98,0.895,9:33:45 PM:991,1
977,219.76,0.411,83.36,49.98,0.923,9:33:46 PM:368,1
978,219.94,0.435,87.19,49.97,0.911,9:33:46 PM:743,1
979,219.92,0.424,86.32,49.96,0.926,9:33:47 PM:120,1
980,219.79,0.416,83.55,49.96,0.914,9:33:47 PM:482,1
981,219.81,0.481,99.04,49.98,0.937,9:33:47 PM:862,1
982,219.78,0.447,89.19,50.00,0.908,9:33:48 PM:255,1
983,219.83,0.419,84.94,49.98,0.922,9:33:48 PM:627,1
984,219.94,0.425,86.02,49.98,0.920,9:33:48 PM:998,1
985,219.84,0.426,86.76,49.98,0.926,9:33:49 PM:374,1
986,219.88,0.447,90.14,49.95,0.917,9:33:49 PM:772,1
987,219.85,0.435,87.79,49.96,0.918,9:33:50 PM:148,1
988,219.76,0.439,89.68,49.99,0.930,9:33:50 PM:526,1
989,219.75,0.436,88.66,49.99,0.925,9:33:50 PM:894,1
990,219.74,0.460,93.78,49.99,0.928,9:33:51 PM:269,1
991,219.85,0.419,84.82,49.99,0.921,9:33:51 PM:652,1
992,219.74,0.582,119.82,49.97,0.937,9:33:52 PM:022,1
993,219.63,0.438,89.41,49.98,0.929,9:33:52 PM:395,1
994,219.73,0.451,92.01,49.97,0.928,9:33:52 PM:769,1
995,219.84,0.432,86.88,49.98,0.915,9:33:53 PM:152,1
996,219.80,0.441,89.95,49.99,0.928,9:33:53 PM:527,1
997,219.99,0.518,107.27,49.98,0.941,9:33:53 PM:898,1
998,219.96,0.475,98.15,49.96,0.939,9:33:54 PM:275,1
999,219.98,0.442,89.28,49.97,0.918,9:33:54 PM:648,1
1000,219.95,0.442,89.41,49.96,0.920,9:33:55 PM:022,1
1001,219.81,0.443,90.43,49.98,0.929,9:33:55 PM:391,1
1002,219.95,0.413,83.66,49.98,0.921,9:33:55 PM:773,1
1003,219.83,0.461,93.16,49.98,0.919,9:33:56 PM:149,1
1004,219.90,0.451,90.85,49.99,0.916,9:33:56 PM:524,1
1005,220.06,0.435,88.75,49.98,0.927,9:33:56 PM:897,1
1006,219.98,0.418,84.81,49.97,0.922,9:33:57 PM:272,1
1007,220.04,0.444,90.57,50.00,0.927,9:33:57 PM:645,1
1008,220.10,0.511,104.37,49.98,0.928,9:33:58 PM:019,1
1009,219.96,0.422,85.28,49.98,0.919,9:33:58 PM:400,1
1010,220.11,0.455,93.31,49.97,0.932,9:33:58 PM:778,1
1011,220.06,0.429,87.74,49.98,0.929,9:33:59 PM:150,1
1012,219.89,0.455,92.81,49.97,0.928,9:33:59 PM:515,1
1013,219.99,0.515,105.12,49.99,0.928,9:33:59 PM:898,1
1014,219.96,0.482,99.21,49.98,0.936,9:34:00 PM:273,1
1015,220.21,0.447,90.79,49.99,0.922,9:34:00 PM:647,1
1016,220.17,0.432,88.34,49.98,0.929,9:34:01 PM:013,1
1017,219.93,0.440,88.94,49.99,0.919,9:34:01 PM:391,1
1018,220.07,0.456,93.07,50.00,0.927,9:34:01 PM:768,1
1019,219.94,0.467,95.67,49.99,0.931,9:34:02 PM:140,1
1020,219.92,0.441,89.29,49.98,0.921,9:34:02 PM:540,1
1021,220.15,0.451,91.14,49.99,0.918,9:34:02 PM:927,1
1022,220.05,0.460,94.30,49.98,0.932,9:34:03 PM:302,1
1023,219.97,0.439,89.66,50.01,0.928,9:34:03 PM:674,1
1024,220.03,0.469,94.70,49.99,0.918,9:34:04 PM:050,1
1025,219.89,0.453,91.42,49.98,0.918,9:34:04 PM:438,1
1026,220.11,0.413,83.57,49.99,0.919,9:34:04 PM:827,1
1027,220.02,0.434,88.69,50.00,0.929,9:34:05 PM:212,1
1028,220.01,0.402,81.69,50.01,0.924,9:34:05 PM:592,1
1029,219.92,0.517,106.23,49.99,0.934,9:34:05 PM:968,1
1030,220.04,0.425,86.32,49.98,0.923,9:34:06 PM:358,1
1031,220.11,0.463,95.33,49.98,0.935,9:34:06 PM:733,1
1032,220.11,0.405,82.09,49.99,0.921,9:34:07 PM:110,1
1033,219.92,0.448,90.54,49.99,0.919,9:34:07 PM:485,1
1034,220.13,0.474,95.34,49.99,0.914,9:34:07 PM:874,1
1035,220.08,0.445,90.87,50.00,0.928,9:34:08 PM:263,1
1036,220.05,0.436,88.78,50.00,0.925,9:34:08 PM:649,1
1037,220.11,0.449,90.67,50.00,0.917,9:34:09 PM:025,1
1038,219.98,0.451,92.03,49.99,0.928,9:34:09 PM:395,1
1039,220.04,0.421,85.63,50.00,0.924,9:34:09 PM:772,1
1040,220.05,0.430,87.81,50.02,0.928,9:34:10 PM:144,1
1041,219.89,0.443,89.05,49.99,0.914,9:34:10 PM:522,1
1042,220.06,0.437,89.00,50.01,0.926,9:34:10 PM:900,1
1043,219.99,0.429,86.79,50.00,0.920,9:34:11 PM:276,1
1044,220.02,0.442,90.21,49.99,0.928,9:34:11 PM:645,1
1045,219.90,0.491,100.54,49.99,0.931,9:34:12 PM:031,1
1046,219.77,0.434,88.18,49.97,0.925,9:34:12 PM:414,1
1047,219.85,0.447,91.41,49.99,0.930,9:34:12 PM:790,1
1048,219.83,0.445,90.82,50.00,0.928,9:34:13 PM:165,1
1049,219.76,0.444,90.16,50.01,0.924,9:34:13 PM:542,1
1050,219.90,0.503,101.54,49.99,0.918,9:34:13 PM:920,1
1051,219.89,0.492,102.02,50.01,0.943,9:34:14 PM:281,1
1052,219.89,0.417,84.88,50.02,0.926,9:34:14 PM:669,1
1053,219.98,0.462,94.35,50.00,0.928,9:34:15 PM:046,1
1054,219.71,0.452,91.73,50.01,0.924,9:34:15 PM:434,1
1055,219.71,0.452,92.56,50.01,0.932,9:34:15 PM:806,1
1056,219.78,0.459,93.61,49.99,0.928,9:34:16 PM:177,1
1057,219.64,0.458,93.21,49.99,0.927,9:34:16 PM:555,1
1058,219.90,0.454,91.69,50.00,0.918,9:34:16 PM:928,1
1059,219.81,0.459,94.30,49.99,0.935,9:34:17 PM:309,1
1060,219.76,0.463,94.29,49.99,0.927,9:34:17 PM:678,1
1061,219.93,0.442,89.42,50.00,0.920,9:34:18 PM:060,1
1062,219.77,0.455,91.74,50.01,0.917,9:34:18 PM:436,1
1063,219.93,0.451,91.92,50.01,0.927,9:34:18 PM:796,1
1064,220.00,0.439,89.45,49.99,0.926,9:34:19 PM:172,1
1065,219.82,0.447,91.06,49.98,0.927,9:34:19 PM:557,1
1066,219.96,0.455,92.61,50.00,0.925,9:34:19 PM:932,1
1067,219.93,0.440,89.52,50.00,0.925,9:34:20 PM:322,1
1068,219.83,0.427,87.20,49.99,0.929,9:34:20 PM:744,1
1069,220.02,0.431,87.91,50.00,0.927,9:34:21 PM:184,1
1070,220.10,0.421,85.65,50.01,0.924,9:34:21 PM:621,1
1071,220.10,0.443,90.64,50.01,0.930,9:34:21 PM:996,1
1072,219.99,0.433,88.32,50.00,0.927,9:34:22 PM:418,1
1073,220.14,0.424,86.45,50.00,0.926,9:34:22 PM:871,1
1074,220.09,0.447,91.63,50.00,0.931,9:34:23 PM:246,1
1075,220.04,0.424,85.65,49.99,0.918,9:34:23 PM:649,1
1076,220.05,0.478,97.28,49.99,0.925,9:34:24 PM:102,1
1077,219.94,0.460,94.27,49.99,0.932,9:34:24 PM:527,1
1078,220.09,0.432,87.96,50.00,0.925,9:34:24 PM:903,1
1079,219.97,0.451,92.58,49.99,0.933,9:34:25 PM:297,1
1080,219.76,0.452,92.24,49.99,0.929,9:34:25 PM:734,1
1081,220.05,0.472,96.31,49.99,0.927,9:34:26 PM:172,1
1082,220.05,0.409,83.11,49.99,0.923,9:34:26 PM:609,1
1083,220.08,0.445,89.91,49.98,0.918,9:34:26 PM:984,1
1084,219.99,0.428,86.81,50.00,0.922,9:34:27 PM:406,1
1085,220.16,0.409,83.49,49.99,0.927,9:34:27 PM:868,1
1086,219.98,0.418,84.75,50.00,0.922,9:34:28 PM:335,1
1087,220.00,0.452,91.89,49.99,0.924,9:34:28 PM:778,1
1088,220.07,0.445,90.78,49.98,0.927,9:34:29 PM:221,1
1089,219.99,0.408,82.76,50.00,0.922,9:34:29 PM:658,1
1090,219.86,0.478,96.53,50.00,0.919,9:34:30 PM:111,1
1091,219.80,0.410,83.39,49.98,0.925,9:34:30 PM:641,1
1092,219.76,0.312,57.60,49.99,0.840,9:34:31 PM:026,1
1093,219.78,0.290,52.66,50.01,0.826,9:34:31 PM:417,1
1094,219.91,0.310,58.99,49.98,0.865,9:34:31 PM:792,1
1095,219.91,0.370,72.53,49.99,0.891,9:34:32 PM:183,1
1096,219.97,0.252,46.45,49.98,0.838,9:34:32 PM:573,1
1097,220.07,0.292,52.56,49.99,0.818,9:34:32 PM:948,1
1098,219.80,0.280,50.64,50.00,0.823,9:34:33 PM:339,1
1099,219.78,0.282,53.08,50.00,0.857,9:34:33 PM:722,1
1100,219.96,0.332,64.20,49.98,0.879,9:34:34 PM:096,1
1101,219.92,0.280,51.02,49.99,0.829,9:34:34 PM:487,1
1102,219.99,0.280,51.80,49.99,0.841,9:34:34 PM:878,1
1103,219.86,0.281,51.71,49.99,0.837,9:34:35 PM:268,1
1104,219.82,0.279,49.21,50.00,0.802,9:34:35 PM:643,1
1105,219.77,0.325,62.24,49.99,0.871,9:34:36 PM:034,1
1106,219.87,0.301,56.57,49.99,0.855,9:34:36 PM:411,1
1107,219.91,0.301,56.96,49.99,0.861,9:34:36 PM:801,1
1108,219.89,0.301,35.89,49.99,0.542,9:34:37 PM:176,1
1109,219.84,0.240,41.72,50.01,0.791,9:34:37 PM:551,1
1110,219.92,0.212,34.89,49.99,0.748,9:34:37 PM:926,1
1111,219.64,0.184,28.60,49.98,0.708,9:34:38 PM:317,1
1112,219.62,0.236,38.32,49.99,0.739,9:34:38 PM:707,1
1113,219.81,0.194,31.51,49.98,0.739,9:34:39 PM:089,1
1114,219.77,0.244,41.87,49.99,0.781,9:34:39 PM:464,1
1115,219.73,0.199,30.14,49.97,0.689,9:34:39 PM:852,1
1116,219.58,0.375,58.49,49.98,0.710,9:34:40 PM:243,1
1117,219.74,0.226,37.65,49.99,0.758,9:34:40 PM:618,1
1118,219.79,0.230,39.91,49.98,0.789,9:34:40 PM:993,1
1119,219.83,0.382,60.26,50.00,0.718,9:34:41 PM:383,1
1120,219.87,0.294,55.08,50.01,0.852,9:34:41 PM:774,1
1121,219.87,0.334,65.56,49.98,0.893,9:34:42 PM:164,1
1122,219.89,0.293,55.35,50.01,0.859,9:34:42 PM:539,1
1123,219.97,0.289,36.30,49.99,0.571,9:34:42 PM:930,1
1124,219.86,0.177,27.24,49.98,0.700,9:34:43 PM:309,1
1125,219.80,0.222,39.18,49.99,0.803,9:34:43 PM:699,1
