??,??(V),??(A),??(W),??(Hz),????,??,??
798,221.08,0.347,68.55,49.99,0.894,9:02:14 PM:817,1
799,221.28,0.337,66.34,49.98,0.890,9:02:15 PM:182,1
800,221.13,0.343,66.67,49.98,0.879,9:02:15 PM:557,1
801,221.04,0.364,72.85,49.97,0.905,9:02:15 PM:936,1
802,221.01,0.348,69.15,49.95,0.899,9:02:16 PM:322,1
803,220.92,0.316,61.85,49.98,0.886,9:02:16 PM:720,1
804,220.91,0.341,67.11,49.98,0.891,9:02:17 PM:085,1
805,220.76,0.387,78.19,49.98,0.915,9:02:17 PM:466,1
806,220.68,0.387,78.01,49.98,0.913,9:02:17 PM:856,1
807,220.83,0.375,75.47,49.97,0.911,9:02:18 PM:252,1
808,220.83,0.383,76.95,49.96,0.910,9:02:18 PM:643,1
809,220.82,0.366,72.92,49.99,0.902,9:02:19 PM:023,1
810,220.95,0.312,60.62,50.00,0.879,9:02:19 PM:398,1
811,220.75,0.332,65.22,49.97,0.890,9:02:19 PM:773,1
812,220.72,0.356,71.01,49.97,0.904,9:02:20 PM:157,1
813,220.78,0.395,79.87,49.96,0.916,9:02:20 PM:524,1
814,220.76,0.446,68.04,49.96,0.691,9:02:20 PM:904,1
815,220.76,0.368,73.26,49.97,0.902,9:02:21 PM:276,1
816,220.68,0.353,70.49,49.98,0.905,9:02:21 PM:651,1
817,220.64,0.395,80.19,49.98,0.920,9:02:22 PM:034,1
818,220.64,0.389,78.81,49.96,0.918,9:02:22 PM:416,1
819,220.41,0.375,75.25,49.97,0.910,9:02:22 PM:795,1
820,220.66,0.410,83.53,49.97,0.923,9:02:23 PM:180,1
821,220.94,0.433,88.38,49.98,0.924,9:02:23 PM:577,1
822,221.00,0.273,37.06,49.97,0.614,9:02:23 PM:958,1
823,221.01,0.357,65.44,49.99,0.829,9:02:24 PM:349,1
824,220.96,0.258,47.77,49.97,0.838,9:02:24 PM:724,1
825,221.18,0.495,60.24,49.98,0.550,9:02:25 PM:103,1
826,221.06,0.301,57.36,49.97,0.862,9:02:25 PM:478,1
827,221.10,0.307,57.73,49.96,0.850,9:02:25 PM:869,1
828,221.00,0.451,58.24,49.97,0.584,9:02:26 PM:266,1
829,220.99,0.475,49.98,49.97,0.476,9:02:26 PM:650,1
830,221.06,0.348,68.61,49.98,0.892,9:02:27 PM:046,1
831,221.09,0.331,64.14,49.98,0.876,9:02:27 PM:426,1
832,221.07,0.267,46.96,49.98,0.796,9:02:27 PM:817,1
833,221.38,0.275,51.61,49.97,0.848,9:02:28 PM:212,1
834,221.37,0.325,60.77,49.97,0.845,9:02:28 PM:602,1
835,221.26,0.276,51.43,49.98,0.842,9:02:28 PM:983,1
836,221.27,0.333,62.09,49.95,0.843,9:02:29 PM:373,1
837,221.18,0.330,61.16,49.96,0.838,9:02:29 PM:751,1
838,221.30,0.342,67.28,49.99,0.889,9:02:30 PM:138,1
839,221.33,0.279,50.82,49.98,0.823,9:02:30 PM:524,1
840,221.25,0.311,58.86,49.97,0.855,9:02:30 PM:903,1
841,221.31,0.292,54.45,49.97,0.843,9:02:31 PM:278,1
842,221.21,0.255,45.85,49.97,0.813,9:02:31 PM:653,1
843,221.24,0.277,51.71,49.98,0.844,9:02:32 PM:033,1
844,221.25,0.325,63.53,49.97,0.883,9:02:32 PM:413,1
845,220.87,0.246,43.30,49.98,0.797,9:02:32 PM:785,1
846,221.01,0.251,46.20,49.97,0.833,9:02:33 PM:165,1
847,221.18,0.294,53.46,49.97,0.822,9:02:33 PM:541,1
848,221.14,0.334,65.61,49.99,0.888,9:02:33 PM:909,1
849,221.24,0.255,46.50,49.98,0.824,9:02:34 PM:286,1
850,221.23,0.352,60.37,49.96,0.775,9:02:34 PM:677,1
851,221.37,0.353,64.24,49.97,0.822,9:02:35 PM:062,1
852,221.43,0.318,53.99,49.98,0.767,9:02:35 PM:445,1
853,221.27,0.359,69.59,49.97,0.876,9:02:35 PM:821,1
854,221.24,0.365,72.16,49.97,0.894,9:02:36 PM:184,1
855,221.16,0.398,80.27,49.96,0.912,9:02:36 PM:575,1
856,221.29,0.382,76.77,49.99,0.908,9:02:36 PM:960,1
857,221.34,0.354,70.80,49.98,0.904,9:02:37 PM:327,1
858,221.05,0.335,66.25,49.96,0.895,9:02:37 PM:713,1
859,220.96,0.408,82.92,49.97,0.920,9:02:38 PM:093,1
860,221.28,0.350,69.60,49.96,0.899,9:02:38 PM:468,1
861,221.18,0.328,63.29,49.98,0.872,9:02:38 PM:859,1
862,221.20,0.331,65.17,49.97,0.890,9:02:39 PM:239,1
863,221.16,0.346,68.78,49.98,0.899,9:02:39 PM:614,1
864,221.30,0.339,67.22,49.98,0.896,9:02:39 PM:994,1
865,221.29,0.348,68.75,49.95,0.893,9:02:40 PM:383,1
866,221.29,0.334,65.98,49.96,0.893,9:02:40 PM:751,1
867,221.45,0.352,70.32,49.97,0.902,9:02:41 PM:132,1
868,221.23,0.341,67.60,49.97,0.896,9:02:41 PM:510,1
869,221.25,0.353,69.75,49.97,0.893,9:02:41 PM:895,1
870,221.16,0.357,70.77,49.96,0.896,9:02:42 PM:284,1
871,221.15,0.362,71.97,49.97,0.899,9:02:42 PM:662,1
872,221.19,0.310,57.14,49.97,0.833,9:02:43 PM:047,1
873,221.26,0.308,58.70,49.96,0.861,9:02:43 PM:438,1
874,221.26,0.410,45.58,49.98,0.502,9:02:43 PM:819,1
875,221.18,0.376,73.88,49.97,0.888,9:02:44 PM:206,1
876,221.27,0.293,53.38,49.98,0.823,9:02:44 PM:587,1
877,221.47,0.328,63.69,49.97,0.877,9:02:44 PM:967,1
878,221.39,0.377,74.63,49.98,0.894,9:02:45 PM:353,1
879,221.29,0.243,44.75,49.98,0.832,9:02:45 PM:728,1
880,221.34,0.338,46.89,49.99,0.627,9:02:46 PM:108,1
881,221.17,0.261,48.20,49.97,0.835,9:02:46 PM:483,1
882,221.08,0.255,46.80,49.98,0.830,9:02:46 PM:858,1
883,221.28,0.267,48.46,49.99,0.820,9:02:47 PM:242,1
884,221.23,0.266,48.48,49.98,0.824,9:02:47 PM:623,1
885,221.00,0.338,65.21,49.99,0.873,9:02:48 PM:016,1
886,221.03,0.362,71.80,49.99,0.897,9:02:48 PM:394,1
887,221.12,0.381,77.04,49.99,0.914,9:02:48 PM:769,1
888,221.12,0.407,81.77,49.99,0.909,9:02:49 PM:148,1
889,221.11,0.381,77.13,49.99,0.916,9:02:49 PM:523,1
890,221.19,0.378,75.57,49.98,0.904,9:02:49 PM:903,1
891,221.15,0.338,66.97,49.99,0.896,9:02:50 PM:278,1
892,221.10,0.356,69.59,49.98,0.884,9:02:50 PM:653,1
893,221.22,0.353,69.88,50.01,0.895,9:02:51 PM:027,1
894,221.17,0.341,67.12,49.99,0.890,9:02:51 PM:396,1
895,221.02,0.347,68.86,49.98,0.898,9:02:51 PM:781,1
896,220.96,0.342,67.08,49.98,0.888,9:02:52 PM:161,1
897,221.00,0.355,70.63,50.01,0.900,9:02:52 PM:540,1
898,220.92,0.347,68.63,50.00,0.895,9:02:52 PM:919,1
899,220.89,0.349,68.37,49.99,0.887,9:02:53 PM:294,1
900,221.08,0.362,72.10,49.99,0.901,9:02:53 PM:685,1
901,221.11,0.350,69.56,49.99,0.899,9:02:54 PM:066,1
902,221.12,0.298,55.84,49.98,0.847,9:02:54 PM:450,1
903,221.17,0.263,47.59,50.01,0.818,9:02:54 PM:816,1
904,221.30,0.239,42.10,50.00,0.796,9:02:55 PM:201,1
905,221.13,0.294,50.55,50.01,0.778,9:02:55 PM:567,1
906,221.11,0.323,49.56,49.99,0.694,9:02:55 PM:947,1
907,220.99,0.260,45.66,50.01,0.795,9:02:56 PM:322,1
908,220.93,0.336,64.17,50.00,0.864,9:02:56 PM:697,1
909,221.19,0.258,48.02,49.99,0.841,9:02:57 PM:084,1
910,221.08,0.250,46.01,50.00,0.832,9:02:57 PM:463,1
911,221.25,0.272,48.53,50.02,0.806,9:02:57 PM:838,1
912,221.31,0.242,43.61,50.00,0.814,9:02:58 PM:222,1
913,221.33,0.285,54.59,50.03,0.865,9:02:58 PM:605,1
914,221.49,0.254,45.45,50.01,0.808,9:02:58 PM:987,1
915,221.41,0.328,61.16,50.00,0.842,9:02:59 PM:378,1
916,221.45,0.309,54.52,50.02,0.797,9:02:59 PM:768,1
917,221.44,0.302,56.51,50.02,0.845,9:03:00 PM:149,1
918,221.44,0.349,67.57,50.03,0.874,9:03:00 PM:539,1
919,221.32,0.304,51.55,50.00,0.766,9:03:00 PM:919,1
920,221.35,0.381,76.48,50.02,0.907,9:03:01 PM:294,1
921,221.31,0.335,64.72,50.01,0.873,9:03:01 PM:676,1
922,221.33,0.318,55.84,50.02,0.793,9:03:02 PM:059,1
923,221.32,0.335,58.61,50.03,0.791,9:03:02 PM:441,1
924,221.33,0.287,53.42,50.02,0.841,9:03:02 PM:825,1
925,221.30,0.313,60.83,50.02,0.878,9:03:03 PM:189,1
926,221.28,0.292,54.82,50.01,0.848,9:03:03 PM:567,1
927,221.40,0.302,54.72,50.02,0.818,9:03:03 PM:947,1
928,221.34,0.254,44.86,50.02,0.798,9:03:04 PM:322,1
929,221.36,0.300,56.14,50.02,0.845,9:03:04 PM:697,1
930,221.57,0.275,51.17,50.04,0.840,9:03:05 PM:078,1
931,221.46,0.466,59.27,50.03,0.574,9:03:05 PM:466,1
932,221.46,0.284,50.64,50.01,0.805,9:03:05 PM:848,1
933,221.31,0.275,51.47,50.02,0.846,9:03:06 PM:235,1
934,221.41,0.307,59.09,50.02,0.869,9:03:06 PM:610,1
935,221.63,0.258,47.06,50.02,0.823,9:03:06 PM:995,1
936,221.53,0.269,48.07,50.03,0.807,9:03:07 PM:375,1
937,221.41,0.366,58.42,50.00,0.721,9:03:07 PM:750,1
938,221.32,0.339,66.85,50.02,0.891,9:03:08 PM:130,1
939,221.32,0.276,48.89,50.02,0.800,9:03:08 PM:505,1
940,221.35,0.329,61.22,50.02,0.841,9:03:08 PM:880,1
941,221.45,0.341,59.71,50.02,0.791,9:03:09 PM:268,1
942,221.34,0.336,65.31,50.02,0.878,9:03:09 PM:633,1
943,221.39,0.382,76.96,50.03,0.910,9:03:10 PM:015,1
944,221.34,0.396,55.68,50.03,0.635,9:03:10 PM:406,1
945,221.44,0.317,61.75,50.04,0.880,9:03:10 PM:797,1
946,221.54,0.341,61.43,50.02,0.813,9:03:11 PM:192,1
947,221.38,0.609,78.25,50.03,0.580,9:03:11 PM:582,1
948,221.32,0.285,53.55,50.01,0.849,9:03:11 PM:963,1
949,221.20,0.333,65.20,50.04,0.885,9:03:12 PM:343,1
950,221.23,0.298,53.31,50.05,0.809,9:03:12 PM:720,1
951,221.37,0.322,59.70,50.03,0.838,9:03:13 PM:093,1
952,221.40,0.269,49.83,50.03,0.837,9:03:13 PM:470,1
953,221.35,0.356,64.42,50.02,0.818,9:03:13 PM:860,1
954,221.36,0.303,56.28,50.03,0.839,9:03:14 PM:241,1
955,221.34,0.301,55.06,50.04,0.827,9:03:14 PM:616,1
956,221.59,0.271,48.59,50.04,0.809,9:03:14 PM:995,1
957,221.53,0.319,59.91,50.03,0.848,9:03:15 PM:376,1
958,221.40,0.323,60.84,50.03,0.851,9:03:15 PM:756,1
959,221.32,0.332,57.72,50.03,0.786,9:03:16 PM:136,1
960,221.35,0.303,44.92,50.03,0.670,9:03:16 PM:509,1
961,221.38,0.328,62.29,50.03,0.858,9:03:16 PM:894,1
962,221.45,0.320,61.88,50.03,0.873,9:03:17 PM:256,1
963,221.32,0.407,82.31,50.02,0.914,9:03:17 PM:652,1
964,221.40,0.363,72.29,50.03,0.900,9:03:18 PM:033,1
965,221.40,0.309,59.67,50.03,0.872,9:03:18 PM:423,1
966,221.40,0.333,65.52,50.03,0.889,9:03:18 PM:798,1
967,221.52,0.352,68.11,50.03,0.873,9:03:19 PM:178,1
968,221.54,0.292,54.19,50.04,0.838,9:03:19 PM:553,1
969,221.59,0.336,64.86,50.04,0.871,9:03:19 PM:931,1
970,221.42,0.348,69.35,50.04,0.900,9:03:20 PM:314,1
971,221.47,0.357,71.22,50.06,0.901,9:03:20 PM:689,1
972,221.64,0.331,65.15,50.05,0.888,9:03:21 PM:069,1
973,221.52,0.289,54.42,50.05,0.850,9:03:21 PM:459,1
974,221.61,0.329,62.45,50.03,0.857,9:03:21 PM:834,1
975,221.50,0.321,61.68,50.03,0.868,9:03:22 PM:230,1
976,221.57,0.330,61.46,50.01,0.841,9:03:22 PM:609,1
977,221.59,0.343,68.19,50.02,0.897,9:03:22 PM:988,1
978,221.50,0.412,83.39,50.05,0.914,9:03:23 PM:368,1
979,221.66,0.349,60.06,50.04,0.776,9:03:23 PM:750,1
980,221.60,0.299,56.95,50.04,0.859,9:03:24 PM:142,1
981,221.50,0.302,57.09,50.05,0.854,9:03:24 PM:517,1
982,221.61,0.297,56.61,50.04,0.860,9:03:24 PM:896,1
983,221.60,0.388,73.98,50.03,0.860,9:03:25 PM:287,1
984,221.46,0.338,63.90,50.05,0.854,9:03:25 PM:665,1
985,221.43,0.289,51.64,50.04,0.807,9:03:26 PM:045,1
986,221.39,0.279,52.79,50.03,0.855,9:03:26 PM:419,1
987,221.47,0.385,69.81,50.05,0.819,9:03:26 PM:805,1
988,221.61,0.303,56.40,50.05,0.840,9:03:27 PM:190,1
989,221.45,0.307,56.37,50.05,0.829,9:03:27 PM:582,1
990,221.73,0.221,38.51,50.04,0.786,9:03:27 PM:961,1
991,221.63,0.327,62.64,50.04,0.864,9:03:28 PM:336,1
992,221.47,0.295,56.00,50.03,0.857,9:03:28 PM:712,1
993,221.48,0.331,64.04,50.05,0.874,9:03:29 PM:091,1
994,221.40,0.354,67.12,50.05,0.856,9:03:29 PM:482,1
995,221.49,0.330,62.66,50.05,0.857,9:03:29 PM:872,1
996,221.35,0.421,69.20,50.04,0.743,9:03:30 PM:258,1
997,221.43,0.367,73.23,50.04,0.901,9:03:30 PM:643,1
998,221.57,0.354,70.25,50.03,0.896,9:03:31 PM:035,1
999,221.56,0.378,68.50,50.03,0.818,9:03:31 PM:413,1
1000,221.63,0.308,58.21,50.04,0.853,9:03:31 PM:803,1
1001,221.54,0.433,83.60,50.03,0.871,9:03:32 PM:189,1
1002,221.69,0.306,57.95,50.04,0.854,9:03:32 PM:570,1
1003,221.62,0.368,73.59,50.03,0.902,9:03:32 PM:950,1
1004,221.51,0.362,71.92,50.05,0.897,9:03:33 PM:325,1
1005,221.67,0.280,51.22,50.04,0.825,9:03:33 PM:700,1
1006,221.53,0.266,49.09,50.04,0.833,9:03:34 PM:081,1
1007,221.56,0.275,51.76,50.05,0.850,9:03:34 PM:444,1
1008,221.71,0.256,44.63,50.05,0.786,9:03:34 PM:822,1
1009,221.91,0.269,50.24,50.03,0.842,9:03:35 PM:201,1
1010,221.67,0.310,59.11,50.02,0.860,9:03:35 PM:576,1
1011,221.65,0.269,50.85,50.04,0.853,9:03:35 PM:956,1
1012,221.60,0.293,52.88,50.03,0.814,9:03:36 PM:333,1
1013,221.73,0.327,64.42,50.04,0.888,9:03:36 PM:704,1
1014,221.83,0.267,50.38,50.04,0.851,9:03:37 PM:074,1
1015,221.67,0.349,59.25,50.06,0.766,9:03:37 PM:450,1
1016,221.73,0.272,49.28,50.04,0.817,9:03:37 PM:835,1
1017,221.69,0.352,67.34,50.04,0.863,9:03:38 PM:201,1
1018,221.59,0.274,51.42,50.04,0.847,9:03:38 PM:587,1
1019,221.62,0.241,42.97,50.05,0.805,9:03:38 PM:967,1
1020,221.38,0.411,65.68,50.02,0.722,9:03:39 PM:342,1
1021,221.52,0.238,42.24,50.03,0.801,9:03:39 PM:733,1
1022,221.45,0.258,48.11,50.04,0.842,9:03:40 PM:113,1
1023,221.38,0.239,41.52,50.03,0.785,9:03:40 PM:488,1
1024,221.41,0.272,48.93,50.04,0.812,9:03:40 PM:863,1
1025,221.48,0.329,58.58,50.04,0.804,9:03:41 PM:255,1
1026,221.37,0.274,51.76,50.02,0.853,9:03:41 PM:622,1
1027,221.55,0.248,43.00,50.04,0.783,9:03:42 PM:006,1
1028,221.28,0.286,51.67,50.02,0.817,9:03:42 PM:387,1
1029,221.32,0.249,45.42,50.02,0.824,9:03:42 PM:762,1
1030,221.36,0.255,47.07,50.05,0.834,9:03:43 PM:145,1
1031,221.21,0.271,48.81,50.04,0.814,9:03:43 PM:520,1
1032,221.31,0.286,50.55,50.05,0.799,9:03:43 PM:900,1
1033,221.24,0.270,49.42,50.05,0.827,9:03:44 PM:290,1
1034,221.25,0.277,51.46,50.03,0.840,9:03:44 PM:677,1
1035,221.59,0.256,45.61,50.03,0.804,9:03:45 PM:059,1
1036,221.41,0.332,63.56,50.04,0.865,9:03:45 PM:441,1
1037,221.25,0.272,50.77,50.03,0.844,9:03:45 PM:823,1
1038,221.32,0.220,38.50,50.05,0.791,9:03:46 PM:203,1
1039,221.33,0.281,50.34,50.03,0.809,9:03:46 PM:594,1
1040,221.43,0.249,44.88,50.04,0.814,9:03:46 PM:974,1
1041,221.32,0.310,58.87,50.05,0.858,9:03:47 PM:361,1
1042,221.32,0.240,42.63,50.02,0.803,9:03:47 PM:751,1
1043,221.38,0.281,51.93,50.04,0.835,9:03:48 PM:131,1
1044,221.37,0.274,51.12,50.01,0.843,9:03:48 PM:513,1
1045,221.37,0.276,51.42,50.04,0.842,9:03:48 PM:899,1
1046,221.34,0.367,65.32,50.04,0.804,9:03:49 PM:264,1
1047,221.37,0.359,55.97,50.04,0.704,9:03:49 PM:639,1
1048,221.44,0.252,45.04,50.03,0.807,9:03:50 PM:019,1
1049,221.29,0.326,61.72,50.01,0.856,9:03:50 PM:394,1
1050,221.43,0.248,43.25,50.04,0.788,9:03:50 PM:769,1
1051,221.53,0.287,53.30,50.03,0.838,9:03:51 PM:149,1
1052,221.33,0.279,49.71,50.03,0.805,9:03:51 PM:524,1
1053,221.31,0.261,47.73,50.03,0.826,9:03:51 PM:902,1
1054,221.35,0.264,47.21,50.03,0.808,9:03:52 PM:286,1
1055,221.36,0.297,55.38,50.03,0.842,9:03:52 PM:667,1
1056,221.39,0.265,49.43,50.02,0.843,9:03:53 PM:041,1
1057,221.34,0.309,55.40,50.02,0.810,9:03:53 PM:416,1
1058,221.45,0.372,56.78,50.00,0.689,9:03:53 PM:791,1
1059,221.43,0.348,52.71,50.01,0.684,9:03:54 PM:171,1
1060,221.19,0.272,49.61,50.04,0.825,9:03:54 PM:546,1
1061,221.44,0.266,49.07,50.03,0.833,9:03:54 PM:926,1
1062,221.44,0.328,54.09,50.03,0.745,9:03:55 PM:317,1
1063,221.21,0.379,65.31,50.03,0.779,9:03:55 PM:687,1
1064,221.29,0.255,45.88,50.02,0.813,9:03:56 PM:068,1
1065,221.23,0.282,52.80,50.03,0.846,9:03:56 PM:443,1
1066,221.27,0.296,54.90,50.02,0.838,9:03:56 PM:817,1
1067,221.44,0.287,54.06,50.03,0.851,9:03:57 PM:197,1
1068,221.19,0.376,75.70,50.02,0.910,9:03:57 PM:576,1
1069,221.41,0.339,66.77,50.02,0.890,9:03:57 PM:957,1
1070,221.32,0.377,75.53,50.01,0.905,9:03:58 PM:347,1
1071,221.31,0.368,70.68,50.02,0.868,9:03:58 PM:738,1
1072,221.47,0.273,50.86,50.00,0.841,9:03:59 PM:127,1
1073,221.13,0.356,69.29,50.01,0.880,9:03:59 PM:509,1
1074,221.23,0.352,67.23,50.03,0.863,9:03:59 PM:882,1
1075,221.22,0.253,46.61,50.02,0.833,9:04:00 PM:261,1
1076,221.15,0.342,67.64,50.01,0.894,9:04:00 PM:636,1
1077,221.35,0.391,65.15,50.02,0.753,9:04:01 PM:014,1
1078,221.30,0.426,86.72,50.02,0.920,9:04:01 PM:406,1
1079,221.37,0.331,64.83,50.02,0.885,9:04:01 PM:797,1
1080,221.33,0.291,55.35,50.01,0.859,9:04:02 PM:182,1
1081,221.37,0.268,50.14,50.02,0.845,9:04:02 PM:572,1
1082,221.36,0.354,68.89,50.02,0.879,9:04:02 PM:963,1
1083,221.21,0.380,70.65,49.99,0.841,9:04:03 PM:354,1
1084,221.39,0.254,46.97,50.03,0.835,9:04:03 PM:729,1
1085,221.35,0.290,54.33,50.03,0.846,9:04:04 PM:104,1
1086,221.20,0.334,60.43,50.01,0.818,9:04:04 PM:494,1
1087,221.24,0.430,87.96,50.00,0.925,9:04:04 PM:885,1
1088,221.37,0.364,71.99,50.00,0.893,9:04:05 PM:275,1
1089,221.34,0.409,83.29,50.02,0.920,9:04:05 PM:650,1
1090,221.37,0.335,66.04,50.01,0.891,9:04:06 PM:025,1
1091,221.24,0.381,76.27,50.00,0.905,9:04:06 PM:400,1
1092,221.31,0.339,67.05,50.02,0.894,9:04:06 PM:791,1
1093,221.51,0.343,68.11,50.00,0.896,9:04:07 PM:166,1
1094,221.37,0.366,71.79,50.00,0.886,9:04:07 PM:557,1
1095,221.49,0.342,67.49,50.01,0.891,9:04:07 PM:947,1
1096,221.51,0.264,47.68,50.02,0.815,9:04:08 PM:322,1
1097,221.35,0.312,59.50,50.02,0.862,9:04:08 PM:697,1
1098,221.53,0.337,66.88,50.01,0.896,9:04:09 PM:088,1
1099,221.34,0.383,76.88,50.02,0.907,9:04:09 PM:479,1
1100,221.29,0.345,68.47,50.02,0.897,9:04:09 PM:869,1
1101,221.42,0.261,48.49,50.02,0.839,9:04:10 PM:244,1
1102,221.41,0.255,46.57,50.01,0.825,9:04:10 PM:619,1
1103,221.65,0.229,40.49,50.01,0.798,9:04:10 PM:994,1
1104,221.52,0.282,52.20,50.01,0.836,9:04:11 PM:369,1
1105,221.37,0.372,74.76,49.99,0.908,9:04:11 PM:744,1
1106,221.46,0.330,63.54,50.00,0.869,9:04:12 PM:119,1
1107,221.29,0.263,48.24,50.01,0.829,9:04:12 PM:510,1
1108,221.32,0.309,58.93,50.00,0.862,9:04:12 PM:885,1
1109,221.21,0.270,50.14,50.01,0.840,9:04:13 PM:260,1
1110,221.11,0.397,72.69,49.99,0.828,9:04:13 PM:650,1
1111,221.37,0.323,57.17,50.01,0.800,9:04:14 PM:027,1
1112,221.35,0.276,52.05,50.00,0.852,9:04:14 PM:402,1
1113,221.23,0.392,75.28,50.02,0.868,9:04:14 PM:793,1
1114,221.44,0.356,69.36,50.04,0.880,9:04:15 PM:183,1
1115,221.29,0.389,78.28,50.02,0.909,9:04:15 PM:574,1
1116,221.43,0.339,67.33,50.01,0.897,9:04:15 PM:949,1
1117,221.59,0.346,61.51,50.01,0.802,9:04:16 PM:324,1
1118,221.48,0.337,56.16,50.03,0.752,9:04:16 PM:699,1
1119,221.55,0.342,66.04,50.02,0.872,9:04:17 PM:074,1
1120,221.43,0.345,68.56,50.01,0.897,9:04:17 PM:449,1
1121,221.34,0.380,76.35,49.99,0.908,9:04:17 PM:824,1
1122,221.46,0.379,76.47,49.99,0.911,9:04:18 PM:199,1
1123,221.27,0.352,68.71,50.01,0.882,9:04:18 PM:590,1
1124,221.52,0.332,65.63,50.01,0.892,9:04:18 PM:981,1
1125,221.42,0.380,75.08,50.01,0.892,9:04:19 PM:367,1
1126,221.25,0.327,64.31,50.00,0.889,9:04:19 PM:757,1
1127,221.20,0.405,82.49,50.01,0.921,9:04:20 PM:148,1
1128,221.38,0.341,67.56,50.01,0.895,9:04:20 PM:539,1
1129,221.40,0.397,80.48,50.01,0.916,9:04:20 PM:929,1
1130,221.52,0.377,74.38,49.99,0.891,9:04:21 PM:320,1
1131,221.46,0.393,76.22,50.02,0.876,9:04:21 PM:711,1
1132,221.61,0.413,83.04,50.00,0.907,9:04:22 PM:101,1
1133,221.36,0.430,88.14,50.00,0.926,9:04:22 PM:492,1
1134,221.45,0.356,71.00,50.02,0.901,9:04:22 PM:867,1
1135,221.32,0.388,78.34,50.01,0.912,9:04:23 PM:257,1
1136,221.30,0.383,70.41,50.01,0.831,9:04:23 PM:648,1
1137,221.66,0.373,74.88,50.02,0.906,9:04:24 PM:039,1
1138,221.49,0.402,81.99,50.01,0.921,9:04:24 PM:429,1
1139,221.47,0.399,81.30,50.03,0.920,9:04:24 PM:820,1
1140,221.60,0.388,78.68,50.01,0.915,9:04:25 PM:195,1
1141,221.53,0.418,85.41,50.03,0.922,9:04:25 PM:586,1
1142,221.54,0.406,82.69,50.01,0.919,9:04:25 PM:961,1
1143,221.50,0.374,73.72,50.01,0.890,9:04:26 PM:335,1
1144,221.54,0.231,41.04,49.99,0.802,9:04:26 PM:726,1
1145,221.67,0.405,74.69,50.01,0.832,9:04:27 PM:117,1
1146,221.53,0.390,79.20,50.01,0.917,9:04:27 PM:492,1
1147,221.60,0.417,85.10,50.02,0.921,9:04:27 PM:882,1
1148,221.80,0.397,80.70,50.02,0.916,9:04:28 PM:273,1
1149,221.68,0.339,59.86,50.03,0.797,9:04:28 PM:648,1
1150,221.86,0.391,77.43,50.01,0.893,9:04:29 PM:039,1
1151,221.78,0.394,78.93,50.02,0.903,9:04:29 PM:429,1
1152,221.54,0.298,56.54,50.01,0.856,9:04:29 PM:804,1
1153,221.54,0.366,67.41,50.02,0.831,9:04:30 PM:179,1
1154,221.52,0.376,75.83,50.02,0.910,9:04:30 PM:570,1
1155,221.54,0.404,82.19,50.02,0.918,9:04:30 PM:945,1
1156,221.62,0.389,77.56,50.01,0.900,9:04:31 PM:335,1
1157,221.56,0.471,71.95,50.02,0.690,9:04:31 PM:710,1
1158,221.64,0.409,82.87,50.03,0.914,9:04:32 PM:101,1
1159,221.65,0.301,55.20,50.03,0.827,9:04:32 PM:476,1
1160,221.66,0.356,71.18,50.02,0.902,9:04:32 PM:867,1
1161,221.51,0.390,79.12,50.02,0.916,9:04:33 PM:242,1
1162,221.46,0.408,83.28,50.01,0.922,9:04:33 PM:632,1
1163,221.62,0.393,79.63,50.01,0.914,9:04:34 PM:023,1
1164,221.58,0.365,64.74,50.02,0.800,9:04:34 PM:414,1
1165,221.49,0.351,69.75,50.02,0.897,9:04:34 PM:788,1
1166,221.63,0.397,80.53,50.01,0.915,9:04:35 PM:179,1
1167,221.30,0.371,72.72,50.00,0.886,9:04:35 PM:570,1
1168,221.50,0.378,74.69,49.99,0.892,9:04:35 PM:945,1
1169,221.54,0.370,73.49,50.01,0.897,9:04:36 PM:320,1
1170,221.61,0.369,74.24,50.02,0.908,9:04:36 PM:710,1
1171,221.91,0.336,66.58,49.99,0.893,9:04:37 PM:101,1
1172,221.54,0.356,71.02,50.04,0.901,9:04:37 PM:492,1
1173,221.72,0.344,66.93,50.01,0.878,9:04:37 PM:867,1
1174,221.67,0.254,46.53,50.00,0.826,9:04:38 PM:242,1
1175,221.45,0.381,75.00,50.01,0.889,9:04:38 PM:621,1
1176,221.77,0.320,61.06,50.03,0.860,9:04:39 PM:013,1
1177,221.72,0.280,50.26,50.01,0.810,9:04:39 PM:395,1
1178,221.42,0.360,70.06,50.01,0.879,9:04:39 PM:786,1
1179,221.54,0.294,54.94,50.02,0.844,9:04:40 PM:177,1
1180,221.29,0.376,74.59,50.02,0.896,9:04:40 PM:552,1
1181,221.46,0.347,62.12,50.03,0.808,9:04:40 PM:934,1
1182,221.72,0.337,66.44,50.01,0.889,9:04:41 PM:309,1
1183,221.66,0.308,59.66,50.02,0.874,9:04:41 PM:684,1
1184,221.69,0.357,70.85,50.00,0.895,9:04:42 PM:059,1
1185,221.59,0.361,72.19,50.01,0.902,9:04:42 PM:434,1
1186,221.48,0.350,55.99,50.00,0.722,9:04:42 PM:809,1
1187,221.61,0.311,44.59,50.01,0.647,9:04:43 PM:184,1
1188,221.30,0.284,50.10,50.00,0.797,9:04:43 PM:574,1
1189,221.47,0.394,80.04,50.02,0.917,9:04:43 PM:965,1
1190,221.47,0.422,85.84,50.02,0.918,9:04:44 PM:340,1
