??,??(V),??(A),??(W),??(Hz),????,??,??
798,218.37,0.213,34.65,50.03,0.745,7:55:47 PM:899,1
799,218.18,0.292,53.25,50.01,0.836,7:55:48 PM:272,1
800,218.23,0.239,38.65,50.04,0.741,7:55:48 PM:647,1
801,218.29,0.241,41.88,50.02,0.796,7:55:49 PM:025,1
802,218.37,0.203,33.45,50.01,0.755,7:55:49 PM:414,1
803,218.43,0.173,27.86,50.02,0.737,7:55:49 PM:788,1
804,218.27,0.236,40.03,50.02,0.777,7:55:50 PM:160,1
805,218.23,0.224,37.71,50.02,0.771,7:55:50 PM:543,1
806,218.11,0.205,33.84,50.01,0.757,7:55:50 PM:910,1
807,218.20,0.216,37.21,50.01,0.790,7:55:51 PM:295,1
808,218.35,0.280,49.71,49.99,0.813,7:55:51 PM:661,1
809,218.26,0.190,29.59,50.02,0.713,7:55:52 PM:043,1
810,218.15,0.237,37.94,50.00,0.734,7:55:52 PM:413,1
811,218.26,0.186,28.84,49.99,0.710,7:55:52 PM:789,1
812,218.21,0.210,34.99,50.00,0.764,7:55:53 PM:166,1
813,218.14,0.299,48.29,49.99,0.740,7:55:53 PM:541,1
814,218.13,0.241,41.60,50.02,0.791,7:55:53 PM:917,1
815,218.16,0.242,43.18,49.99,0.818,7:55:54 PM:294,1
816,218.36,0.210,36.04,50.00,0.786,7:55:54 PM:667,1
817,218.30,0.180,28.96,50.00,0.737,7:55:55 PM:042,1
818,218.13,0.238,39.60,49.99,0.763,7:55:55 PM:423,1
819,218.08,0.293,55.49,50.00,0.868,7:55:55 PM:812,1
820,218.11,0.238,39.21,49.98,0.755,7:55:56 PM:197,1
821,218.34,0.202,34.08,50.00,0.773,7:55:56 PM:568,1
822,218.21,0.326,48.97,50.00,0.688,7:55:56 PM:947,1
823,218.20,0.211,34.75,49.99,0.755,7:55:57 PM:333,1
824,218.26,0.325,62.42,50.01,0.880,7:55:57 PM:715,1
825,218.28,0.488,55.95,49.99,0.525,7:55:58 PM:090,1
826,218.22,0.303,56.39,49.98,0.853,7:55:58 PM:466,1
827,218.15,0.265,46.32,49.98,0.801,7:55:58 PM:842,1
828,218.11,0.234,38.53,49.98,0.755,7:55:59 PM:220,1
829,218.07,0.242,41.57,49.98,0.788,7:55:59 PM:598,1
830,218.09,0.332,60.06,49.98,0.829,7:55:59 PM:976,1
831,218.02,0.311,58.89,49.98,0.868,7:56:00 PM:351,1
832,218.13,0.263,43.98,49.97,0.767,7:56:00 PM:723,1
833,217.82,0.267,48.93,49.99,0.841,7:56:01 PM:100,1
834,218.00,0.227,40.00,49.99,0.808,7:56:01 PM:473,1
835,218.16,0.295,54.06,49.98,0.840,7:56:01 PM:849,1
836,218.10,0.344,53.40,49.98,0.712,7:56:02 PM:223,1
837,218.14,0.211,32.98,49.98,0.716,7:56:02 PM:600,1
838,218.14,0.224,37.05,49.96,0.758,7:56:02 PM:975,1
839,218.03,0.212,34.55,49.96,0.748,7:56:03 PM:347,1
840,218.03,0.279,50.33,49.97,0.827,7:56:03 PM:720,1
841,217.91,0.339,66.32,49.97,0.898,7:56:04 PM:104,1
842,217.96,0.357,70.53,49.97,0.906,7:56:04 PM:470,1
843,218.21,0.206,32.75,49.97,0.728,7:56:04 PM:847,1
844,218.07,0.309,52.83,49.95,0.784,7:56:05 PM:224,1
845,218.04,0.323,61.46,49.98,0.873,7:56:05 PM:621,1
846,218.23,0.332,64.27,49.97,0.887,7:56:05 PM:990,1
847,218.24,0.196,32.99,49.97,0.771,7:56:06 PM:364,1
848,218.44,0.210,35.76,49.97,0.780,7:56:06 PM:736,1
849,218.42,0.260,43.15,49.97,0.760,7:56:07 PM:125,1
850,218.43,0.272,50.35,49.96,0.847,7:56:07 PM:501,1
851,218.49,0.212,35.58,49.96,0.768,7:56:07 PM:876,1
852,218.38,0.226,39.50,49.96,0.800,7:56:08 PM:249,1
853,218.29,0.265,48.06,49.96,0.831,7:56:08 PM:624,1
854,218.27,0.332,44.85,49.97,0.619,7:56:09 PM:015,1
855,218.15,0.304,57.62,49.96,0.869,7:56:09 PM:404,1
856,218.22,0.325,62.36,49.96,0.879,7:56:09 PM:779,1
857,218.25,0.358,69.59,49.95,0.891,7:56:10 PM:169,1
858,218.17,0.298,54.43,49.97,0.837,7:56:10 PM:539,1
859,218.19,0.247,44.36,49.95,0.823,7:56:10 PM:914,1
860,218.10,0.221,38.60,49.97,0.801,7:56:11 PM:291,1
861,218.23,0.238,41.65,49.95,0.802,7:56:11 PM:659,1
862,218.25,0.261,48.27,49.97,0.847,7:56:12 PM:050,1
863,218.11,0.283,52.95,49.96,0.858,7:56:12 PM:424,1
864,218.12,0.248,42.17,49.97,0.779,7:56:12 PM:799,1
865,218.08,0.233,39.25,49.97,0.772,7:56:13 PM:175,1
866,218.08,0.294,45.72,49.97,0.713,7:56:13 PM:571,1
867,218.03,0.287,49.92,49.96,0.798,7:56:13 PM:946,1
868,218.05,0.204,32.99,49.97,0.742,7:56:14 PM:320,1
869,218.09,0.231,39.14,49.97,0.777,7:56:14 PM:689,1
870,218.07,0.250,45.77,49.96,0.839,7:56:15 PM:067,1
871,217.70,0.242,41.33,49.97,0.784,7:56:15 PM:447,1
872,217.92,0.246,38.64,49.96,0.721,7:56:15 PM:836,1
873,217.85,0.198,32.98,49.98,0.764,7:56:16 PM:215,1
874,217.86,0.285,41.69,49.97,0.671,7:56:16 PM:582,1
875,217.89,0.222,37.61,49.97,0.778,7:56:16 PM:957,1
876,217.78,0.200,31.68,49.98,0.727,7:56:17 PM:337,1
877,217.85,0.258,45.85,49.97,0.816,7:56:17 PM:719,1
878,217.92,0.292,54.90,49.98,0.863,7:56:18 PM:096,1
879,217.74,0.346,66.57,49.97,0.884,7:56:18 PM:468,1
880,217.81,0.215,34.35,49.97,0.733,7:56:18 PM:854,1
881,217.75,0.212,35.82,49.98,0.776,7:56:19 PM:220,1
882,217.89,0.259,44.13,49.97,0.782,7:56:19 PM:602,1
883,217.84,0.272,48.29,49.97,0.815,7:56:19 PM:986,1
884,217.64,0.208,32.90,49.97,0.727,7:56:20 PM:372,1
885,217.77,0.236,40.95,49.97,0.797,7:56:20 PM:750,1
886,217.79,0.212,33.68,49.96,0.729,7:56:21 PM:125,1
887,217.72,0.299,40.35,49.98,0.620,7:56:21 PM:508,1
888,217.92,0.222,35.58,49.96,0.735,7:56:21 PM:896,1
889,217.90,0.222,37.61,49.96,0.778,7:56:22 PM:272,1
890,217.60,0.274,42.07,49.96,0.706,7:56:22 PM:647,1
891,217.67,0.254,37.44,49.96,0.677,7:56:23 PM:025,1
892,217.56,0.256,43.26,49.98,0.777,7:56:23 PM:402,1
893,217.66,0.230,36.48,49.96,0.729,7:56:23 PM:777,1
894,217.82,0.223,36.16,49.96,0.745,7:56:24 PM:139,1
895,217.77,0.251,37.85,49.96,0.693,7:56:24 PM:517,1
896,217.86,0.230,36.62,49.96,0.731,7:56:24 PM:893,1
897,217.86,0.253,45.33,49.97,0.822,7:56:25 PM:270,1
898,217.79,0.255,43.96,49.96,0.791,7:56:25 PM:646,1
899,217.91,0.215,37.18,49.98,0.794,7:56:26 PM:024,1
900,217.73,0.231,38.21,49.97,0.760,7:56:26 PM:414,1
901,217.88,0.196,32.88,49.97,0.770,7:56:26 PM:792,1
902,217.84,0.352,46.04,49.98,0.600,7:56:27 PM:169,1
903,217.94,0.275,25.09,49.97,0.419,7:56:27 PM:562,1
904,217.96,0.376,57.33,49.96,0.700,7:56:27 PM:937,1
905,217.93,0.301,50.38,49.97,0.768,7:56:28 PM:314,1
906,217.95,0.289,45.65,49.96,0.725,7:56:28 PM:707,1
907,217.81,0.207,31.85,49.99,0.706,7:56:29 PM:098,1
908,217.86,0.231,40.56,49.96,0.806,7:56:29 PM:492,1
909,218.04,0.221,35.64,49.95,0.740,7:56:29 PM:867,1
910,217.99,0.229,38.15,49.98,0.764,7:56:30 PM:245,1
911,217.99,0.198,31.25,49.97,0.724,7:56:30 PM:620,1
912,218.05,0.209,35.99,49.95,0.790,7:56:30 PM:998,1
913,218.00,0.226,37.76,49.97,0.766,7:56:31 PM:376,1
914,217.83,0.251,39.46,49.98,0.722,7:56:31 PM:751,1
915,217.95,0.212,33.21,49.96,0.719,7:56:32 PM:128,1
916,217.90,0.211,36.39,49.97,0.792,7:56:32 PM:506,1
917,218.03,0.215,34.37,49.96,0.733,7:56:32 PM:883,1
918,217.90,0.243,35.40,49.97,0.668,7:56:33 PM:258,1
919,217.93,0.223,35.01,49.97,0.720,7:56:33 PM:635,1
920,217.93,0.235,41.53,49.98,0.811,7:56:34 PM:012,1
921,217.82,0.279,46.11,49.97,0.759,7:56:34 PM:398,1
922,217.98,0.176,28.47,49.97,0.742,7:56:34 PM:780,1
923,217.75,0.232,36.88,49.98,0.730,7:56:35 PM:158,1
924,217.79,0.219,37.01,49.98,0.776,7:56:35 PM:536,1
925,217.91,0.218,36.89,49.98,0.777,7:56:35 PM:911,1
926,217.65,0.201,34.02,49.98,0.778,7:56:36 PM:288,1
927,217.71,0.231,37.01,49.99,0.736,7:56:36 PM:679,1
928,217.82,0.175,27.25,49.98,0.715,7:56:37 PM:055,1
929,217.76,0.227,38.09,49.97,0.771,7:56:37 PM:433,1
930,217.83,0.278,52.15,49.98,0.861,7:56:37 PM:811,1
931,217.86,0.219,34.85,49.98,0.730,7:56:38 PM:187,1
932,217.82,0.197,31.75,49.98,0.740,7:56:38 PM:578,1
933,217.88,0.237,42.43,49.98,0.822,7:56:38 PM:956,1
934,217.81,0.214,36.02,49.97,0.773,7:56:39 PM:332,1
935,217.80,0.414,41.57,49.98,0.461,7:56:39 PM:707,1
936,218.03,0.195,31.37,49.99,0.738,7:56:40 PM:085,1
937,217.92,0.229,40.35,49.99,0.809,7:56:40 PM:463,1
938,218.08,0.226,38.41,49.98,0.779,7:56:40 PM:840,1
939,218.13,0.259,45.41,49.99,0.804,7:56:41 PM:215,1
940,218.17,0.198,31.39,49.98,0.727,7:56:41 PM:592,1
941,218.01,0.225,37.84,49.99,0.771,7:56:41 PM:970,1
942,217.98,0.220,37.56,49.98,0.783,7:56:42 PM:344,1
943,217.98,0.223,38.02,49.99,0.782,7:56:42 PM:722,1
944,217.85,0.226,36.32,49.99,0.738,7:56:43 PM:099,1
945,217.75,0.264,46.02,49.99,0.801,7:56:43 PM:477,1
946,217.87,0.234,38.75,49.99,0.760,7:56:43 PM:851,1
947,217.83,0.258,42.96,49.99,0.764,7:56:44 PM:229,1
948,218.03,0.237,31.10,49.99,0.602,7:56:44 PM:607,1
949,217.98,0.214,36.60,50.00,0.785,7:56:44 PM:982,1
950,217.85,0.269,48.34,49.99,0.825,7:56:45 PM:342,1
951,217.91,0.247,41.04,50.00,0.762,7:56:45 PM:720,1
952,217.93,0.252,43.92,49.99,0.800,7:56:46 PM:096,1
953,217.77,0.263,48.66,49.99,0.850,7:56:46 PM:474,1
954,217.79,0.295,54.96,50.00,0.855,7:56:46 PM:850,1
955,217.77,0.252,43.23,49.98,0.788,7:56:47 PM:227,1
956,217.79,0.230,39.98,49.99,0.798,7:56:47 PM:602,1
957,217.80,0.267,48.21,49.98,0.829,7:56:47 PM:981,1
958,217.47,0.295,55.61,49.98,0.867,7:56:48 PM:372,1
959,217.56,0.280,49.68,49.98,0.816,7:56:48 PM:765,1
960,217.46,0.321,61.83,49.99,0.886,7:56:49 PM:143,1
961,217.56,0.397,46.83,49.98,0.542,7:56:49 PM:514,1
962,217.90,0.349,67.06,49.99,0.882,7:56:49 PM:900,1
963,217.98,0.221,37.30,49.99,0.774,7:56:50 PM:266,1
964,217.81,0.254,41.31,49.99,0.747,7:56:50 PM:641,1
965,217.91,0.233,40.01,50.00,0.788,7:56:51 PM:019,1
966,217.72,0.261,46.93,49.99,0.826,7:56:51 PM:404,1
967,217.75,0.263,48.64,49.99,0.849,7:56:51 PM:765,1
968,217.79,0.233,36.92,50.01,0.728,7:56:52 PM:144,1
969,217.67,0.261,46.62,50.01,0.821,7:56:52 PM:520,1
970,217.79,0.203,33.82,50.00,0.765,7:56:52 PM:909,1
971,217.79,0.251,45.65,49.98,0.835,7:56:53 PM:288,1
972,217.82,0.214,32.92,50.01,0.706,7:56:53 PM:668,1
973,217.92,0.304,27.83,50.02,0.420,7:56:54 PM:031,1
974,217.84,0.206,33.62,49.99,0.749,7:56:54 PM:408,1
975,217.90,0.232,39.70,49.98,0.785,7:56:54 PM:785,1
976,217.88,0.222,36.89,50.00,0.763,7:56:55 PM:157,1
977,217.64,0.217,36.66,50.01,0.776,7:56:55 PM:536,1
978,217.86,0.208,35.05,49.99,0.773,7:56:55 PM:923,1
979,217.68,0.230,40.53,50.01,0.810,7:56:56 PM:310,1
980,217.66,0.264,48.50,50.01,0.844,7:56:56 PM:688,1
981,217.65,0.274,50.54,49.99,0.847,7:56:57 PM:068,1
982,217.62,0.233,40.99,50.01,0.808,7:56:57 PM:458,1
983,217.75,0.265,48.47,49.99,0.840,7:56:57 PM:842,1
984,217.81,0.337,39.74,50.01,0.541,7:56:58 PM:218,1
985,217.76,0.222,38.22,50.00,0.791,7:56:58 PM:609,1
986,217.64,0.303,54.75,50.01,0.830,7:56:59 PM:002,1
987,217.47,0.287,52.72,50.01,0.845,7:56:59 PM:378,1
988,217.49,0.272,47.70,49.98,0.806,7:56:59 PM:759,1
989,217.71,0.250,41.01,50.01,0.753,7:57:00 PM:133,1
990,217.68,0.237,41.72,50.00,0.809,7:57:00 PM:517,1
991,217.78,0.283,51.64,50.00,0.838,7:57:00 PM:892,1
992,217.69,0.238,42.36,50.02,0.818,7:57:01 PM:278,1
993,217.71,0.224,36.46,49.99,0.748,7:57:01 PM:640,1
994,217.77,0.173,28.00,50.01,0.743,7:57:02 PM:029,1
995,217.51,0.266,44.06,50.04,0.762,7:57:02 PM:403,1
996,217.72,0.235,39.76,50.01,0.777,7:57:02 PM:772,1
997,217.86,0.206,34.70,50.00,0.773,7:57:03 PM:146,1
998,217.87,0.233,40.07,50.01,0.789,7:57:03 PM:529,1
999,217.96,0.306,57.38,50.00,0.860,7:57:03 PM:897,1
1000,217.85,0.233,41.58,49.99,0.819,7:57:04 PM:276,1
1001,217.81,0.240,42.64,50.00,0.816,7:57:04 PM:651,1
1002,217.84,0.177,27.96,49.99,0.725,7:57:05 PM:026,1
1003,217.74,0.264,48.11,50.00,0.837,7:57:05 PM:400,1
1004,217.92,0.261,40.72,49.99,0.716,7:57:05 PM:774,1
1005,217.97,0.221,34.92,49.98,0.725,7:57:06 PM:144,1
1006,217.89,0.197,32.74,50.01,0.763,7:57:06 PM:524,1
1007,218.08,0.333,50.21,50.00,0.691,7:57:06 PM:901,1
1008,218.11,0.257,47.11,50.00,0.840,7:57:07 PM:270,1
1009,217.82,0.272,50.64,50.01,0.855,7:57:07 PM:647,1
1010,218.15,0.232,39.19,50.01,0.774,7:57:08 PM:018,1
1011,218.05,0.317,60.96,50.00,0.882,7:57:08 PM:402,1
1012,218.06,0.239,41.61,50.02,0.798,7:57:08 PM:766,1
1013,218.05,0.235,38.92,50.00,0.759,7:57:09 PM:142,1
1014,217.97,0.221,36.40,50.01,0.756,7:57:09 PM:517,1
1015,218.10,0.272,50.17,49.99,0.846,7:57:09 PM:891,1
1016,218.04,0.251,44.40,50.01,0.811,7:57:10 PM:282,1
1017,217.98,0.223,37.56,50.01,0.773,7:57:10 PM:672,1
1018,218.28,0.201,32.46,50.01,0.740,7:57:11 PM:060,1
1019,218.09,0.282,50.25,50.00,0.817,7:57:11 PM:437,1
1020,218.20,0.206,35.07,50.01,0.780,7:57:11 PM:814,1
1021,218.12,0.265,42.01,50.01,0.727,7:57:12 PM:205,1
1022,217.91,0.190,30.12,50.01,0.727,7:57:12 PM:594,1
1023,218.01,0.240,42.36,50.01,0.810,7:57:12 PM:990,1
1024,217.94,0.368,45.43,50.01,0.566,7:57:13 PM:377,1
1025,217.90,0.268,46.76,49.99,0.801,7:57:13 PM:761,1
1026,217.91,0.223,37.60,50.01,0.774,7:57:14 PM:138,1
1027,217.86,0.227,38.48,50.01,0.778,7:57:14 PM:512,1
1028,218.02,0.277,50.46,50.02,0.836,7:57:14 PM:886,1
1029,217.97,0.292,54.90,50.01,0.863,7:57:15 PM:258,1
1030,217.91,0.267,48.78,50.01,0.838,7:57:15 PM:650,1
1031,217.97,0.218,38.03,49.99,0.800,7:57:16 PM:039,1
1032,217.93,0.266,45.68,50.01,0.788,7:57:16 PM:410,1
1033,218.09,0.283,51.95,49.99,0.842,7:57:16 PM:793,1
1034,218.09,0.211,35.41,50.02,0.770,7:57:17 PM:160,1
1035,217.84,0.213,35.63,50.01,0.768,7:57:17 PM:546,1
1036,217.90,0.301,56.69,50.02,0.864,7:57:17 PM:924,1
1037,217.90,0.227,39.93,50.01,0.807,7:57:18 PM:298,1
1038,217.78,0.298,55.91,50.01,0.862,7:57:18 PM:686,1
1039,217.78,0.286,53.95,50.01,0.866,7:57:19 PM:061,1
1040,217.80,0.241,43.14,50.01,0.822,7:57:19 PM:441,1
1041,218.07,0.263,48.75,50.01,0.850,7:57:19 PM:816,1
1042,217.97,0.264,47.37,50.01,0.823,7:57:20 PM:191,1
1043,217.83,0.292,55.54,50.02,0.873,7:57:20 PM:566,1
1044,218.04,0.303,51.37,50.01,0.778,7:57:20 PM:941,1
1045,218.05,0.247,37.55,50.00,0.697,7:57:21 PM:316,1
1046,217.88,0.294,44.56,49.99,0.696,7:57:21 PM:706,1
1047,217.93,0.233,38.49,50.01,0.758,7:57:22 PM:097,1
1048,217.96,0.300,56.07,50.01,0.858,7:57:22 PM:484,1
1049,217.79,0.282,53.02,50.00,0.863,7:57:22 PM:864,1
1050,217.94,0.288,54.57,50.01,0.869,7:57:23 PM:239,1
1051,217.92,0.294,55.73,50.03,0.870,7:57:23 PM:629,1
1052,217.97,0.295,54.52,50.01,0.848,7:57:24 PM:020,1
1053,218.04,0.268,47.03,50.03,0.805,7:57:24 PM:395,1
1054,218.11,0.286,53.94,49.99,0.865,7:57:24 PM:769,1
1055,218.10,0.274,49.10,50.01,0.822,7:57:25 PM:144,1
1056,218.03,0.258,47.52,50.02,0.845,7:57:25 PM:535,1
1057,218.08,0.270,46.56,50.01,0.791,7:57:25 PM:910,1
1058,218.01,0.228,39.99,50.01,0.804,7:57:26 PM:300,1
1059,218.06,0.241,43.45,50.02,0.827,7:57:26 PM:675,1
1060,218.14,0.261,47.40,50.02,0.833,7:57:27 PM:050,1
1061,218.13,0.217,33.24,50.01,0.702,7:57:27 PM:425,1
1062,218.06,0.284,52.95,50.03,0.855,7:57:27 PM:800,1
1063,218.24,0.266,49.07,50.02,0.845,7:57:28 PM:174,1
1064,218.24,0.305,58.00,50.02,0.871,7:57:28 PM:549,1
1065,218.21,0.282,52.42,50.04,0.852,7:57:28 PM:924,1
1066,218.14,0.302,57.63,50.04,0.875,7:57:29 PM:299,1
1067,218.19,0.311,59.68,50.03,0.879,7:57:29 PM:674,1
1068,218.27,0.269,46.24,50.03,0.788,7:57:30 PM:049,1
1069,218.24,0.256,42.85,50.03,0.767,7:57:30 PM:424,1
1070,218.33,0.282,45.05,50.04,0.732,7:57:30 PM:799,1
1071,218.40,0.336,64.58,50.04,0.880,7:57:31 PM:180,1
1072,218.16,0.288,46.64,50.04,0.742,7:57:31 PM:565,1
1073,218.07,0.312,59.47,50.03,0.874,7:57:31 PM:940,1
1074,218.11,0.322,62.43,50.04,0.889,7:57:32 PM:327,1
1075,218.20,0.259,47.71,50.05,0.844,7:57:32 PM:717,1
1076,218.11,0.260,45.82,50.04,0.808,7:57:33 PM:108,1
1077,218.17,0.244,41.59,50.05,0.781,7:57:33 PM:483,1
1078,218.23,0.236,41.84,50.03,0.812,7:57:33 PM:858,1
1079,218.19,0.242,41.60,50.05,0.788,7:57:34 PM:233,1
1080,218.35,0.228,34.98,50.05,0.703,7:57:34 PM:608,1
1081,218.30,0.243,41.36,50.04,0.780,7:57:34 PM:994,1
1082,218.23,0.203,34.29,50.04,0.774,7:57:35 PM:369,1
1083,218.03,0.235,40.32,50.04,0.787,7:57:35 PM:744,1
1084,218.05,0.205,32.75,50.03,0.733,7:57:36 PM:119,1
1085,217.96,0.225,38.30,50.05,0.781,7:57:36 PM:494,1
1086,217.98,0.300,39.41,50.03,0.603,7:57:36 PM:869,1
1087,218.11,0.242,41.60,50.04,0.788,7:57:37 PM:260,1
1088,218.08,0.194,32.11,50.03,0.759,7:57:37 PM:635,1
1089,218.06,0.215,36.51,50.05,0.779,7:57:38 PM:009,1
1090,218.00,0.228,36.62,50.03,0.737,7:57:38 PM:384,1
1091,217.91,0.240,41.49,50.04,0.793,7:57:38 PM:759,1
1092,217.82,0.202,34.23,50.04,0.778,7:57:39 PM:134,1
1093,217.83,0.221,38.65,50.05,0.803,7:57:39 PM:509,1
1094,218.02,0.287,37.35,50.04,0.597,7:57:39 PM:884,1
1095,217.99,0.278,47.34,50.04,0.781,7:57:40 PM:259,1
1096,217.95,0.208,34.48,50.04,0.760,7:57:40 PM:634,1
1097,218.11,0.237,41.37,50.05,0.800,7:57:41 PM:009,1
1098,217.90,0.231,37.79,50.05,0.751,7:57:41 PM:399,1
1099,217.98,0.189,30.70,50.03,0.745,7:57:41 PM:774,1
1100,217.95,0.188,31.08,50.05,0.759,7:57:42 PM:149,1
1101,217.95,0.192,31.81,50.04,0.760,7:57:42 PM:524,1
1102,217.96,0.206,32.88,50.05,0.732,7:57:42 PM:899,1
1103,217.94,0.161,23.92,50.04,0.682,7:57:43 PM:274,1
1104,217.88,0.221,35.46,50.03,0.736,7:57:43 PM:649,1
1105,217.71,0.197,32.89,50.05,0.767,7:57:44 PM:024,1
1106,217.81,0.225,37.85,50.05,0.772,7:57:44 PM:398,1
1107,218.01,0.235,23.03,50.04,0.449,7:57:44 PM:774,1
1108,217.82,0.233,38.68,50.04,0.762,7:57:45 PM:148,1
1109,217.87,0.199,32.74,50.04,0.755,7:57:45 PM:523,1
1110,218.00,0.252,43.08,50.03,0.784,7:57:45 PM:898,1
1111,217.99,0.243,27.39,50.06,0.517,7:57:46 PM:273,1
1112,217.96,0.236,38.41,50.05,0.747,7:57:46 PM:648,1
1113,217.94,0.187,30.12,50.05,0.739,7:57:47 PM:023,1
1114,218.02,0.207,35.54,50.04,0.787,7:57:47 PM:398,1
1115,218.04,0.182,28.55,50.06,0.719,7:57:47 PM:773,1
1116,217.71,0.285,36.45,50.02,0.587,7:57:48 PM:148,1
1117,217.81,0.200,32.30,50.04,0.741,7:57:48 PM:523,1
1118,217.98,0.200,33.76,50.04,0.774,7:57:48 PM:913,1
1119,217.90,0.223,38.12,50.03,0.784,7:57:49 PM:288,1
1120,217.86,0.214,35.84,50.04,0.769,7:57:49 PM:678,1
1121,218.06,0.178,27.20,50.05,0.701,7:57:50 PM:054,1
1122,218.13,0.223,37.29,50.04,0.767,7:57:50 PM:428,1
1123,218.28,0.199,32.30,50.03,0.743,7:57:50 PM:803,1
1124,218.13,0.374,38.54,50.05,0.472,7:57:51 PM:178,1
1125,218.17,0.189,29.57,50.03,0.717,7:57:51 PM:553,1
1126,218.28,0.199,33.26,50.04,0.766,7:57:51 PM:928,1
1127,218.29,0.217,36.20,50.05,0.764,7:57:52 PM:303,1
1128,218.11,0.213,34.56,50.03,0.744,7:57:52 PM:678,1
1129,218.01,0.180,27.58,50.04,0.703,7:57:53 PM:053,1
1130,218.01,0.204,34.47,50.03,0.775,7:57:53 PM:435,1
1131,218.05,0.289,54.96,50.05,0.872,7:57:53 PM:801,1
1132,218.06,0.307,58.34,50.05,0.871,7:57:54 PM:185,1
1133,218.28,0.266,49.21,50.04,0.847,7:57:54 PM:560,1
1134,218.20,0.327,63.37,50.03,0.888,7:57:54 PM:935,1
1135,218.14,0.288,54.48,50.06,0.867,7:57:55 PM:310,1
1136,218.01,0.294,54.69,50.04,0.853,7:57:55 PM:701,1
1137,218.03,0.203,31.38,50.04,0.709,7:57:56 PM:076,1
1138,217.99,0.227,38.80,50.04,0.784,7:57:56 PM:451,1
1139,218.02,0.221,36.26,50.04,0.753,7:57:56 PM:826,1
1140,218.03,0.419,41.96,50.05,0.459,7:57:57 PM:216,1
1141,218.12,0.208,32.56,50.05,0.718,7:57:57 PM:591,1
1142,218.15,0.229,38.22,50.05,0.765,7:57:57 PM:966,1
1143,218.02,0.225,38.08,50.04,0.776,7:57:58 PM:347,1
1144,217.98,0.238,41.23,50.03,0.795,7:57:58 PM:737,1
1145,218.07,0.225,38.35,50.04,0.782,7:57:59 PM:118,1
1146,218.05,0.390,47.94,50.04,0.564,7:57:59 PM:509,1
1147,218.19,0.231,40.25,50.05,0.799,7:57:59 PM:882,1
1148,218.17,0.233,40.36,50.05,0.794,7:58:00 PM:257,1
1149,218.16,0.235,36.72,50.05,0.716,7:58:00 PM:632,1
1150,218.14,0.227,39.88,50.04,0.805,7:58:01 PM:012,1
1151,218.01,0.240,42.95,50.05,0.821,7:58:01 PM:382,1
1152,217.99,0.209,35.68,50.05,0.783,7:58:01 PM:772,1
1153,218.08,0.223,36.30,50.04,0.746,7:58:02 PM:151,1
1154,218.15,0.192,30.99,50.04,0.740,7:58:02 PM:527,1
1155,218.23,0.201,34.06,50.04,0.776,7:58:02 PM:902,1
1156,218.15,0.185,29.28,50.03,0.726,7:58:03 PM:281,1
1157,218.10,0.306,39.53,50.04,0.592,7:58:03 PM:676,1
1158,218.21,0.246,44.40,50.04,0.827,7:58:04 PM:057,1
1159,218.11,0.226,39.12,50.05,0.794,7:58:04 PM:437,1
1160,218.23,0.215,35.09,50.04,0.748,7:58:04 PM:813,1
1161,218.23,0.220,36.42,50.04,0.759,7:58:05 PM:195,1
1162,218.21,0.223,38.09,50.04,0.783,7:58:05 PM:578,1
1163,218.20,0.245,43.76,50.04,0.819,7:58:05 PM:956,1
1164,218.17,0.243,42.38,50.05,0.799,7:58:06 PM:336,1
1165,218.25,0.216,34.45,50.04,0.731,7:58:06 PM:710,1
1166,218.44,0.205,32.39,50.04,0.723,7:58:07 PM:092,1
1167,218.36,0.247,43.80,50.01,0.812,7:58:07 PM:468,1
1168,218.32,0.233,40.27,50.03,0.792,7:58:07 PM:839,1
1169,218.34,0.238,41.11,50.04,0.791,7:58:08 PM:215,1
1170,218.09,0.233,39.43,50.03,0.776,7:58:08 PM:594,1
1171,218.17,0.221,38.55,50.03,0.800,7:58:08 PM:969,1
1172,218.14,0.213,36.23,50.03,0.780,7:58:09 PM:346,1
1173,218.20,0.247,42.62,50.03,0.791,7:58:09 PM:722,1
1174,218.22,0.227,36.37,50.03,0.734,7:58:10 PM:097,1
1175,218.15,0.251,45.57,50.03,0.832,7:58:10 PM:475,1
1176,218.16,0.285,49.61,50.04,0.798,7:58:10 PM:860,1
1177,218.22,0.264,46.92,50.01,0.814,7:58:11 PM:246,1
1178,218.08,0.201,33.35,50.03,0.761,7:58:11 PM:621,1
1179,218.04,0.226,39.44,50.03,0.800,7:58:11 PM:998,1
1180,217.95,0.269,48.73,50.02,0.831,7:58:12 PM:375,1
1181,218.01,0.267,47.56,50.03,0.817,7:58:12 PM:751,1
1182,217.88,0.202,33.67,50.03,0.765,7:58:13 PM:113,1
1183,217.82,0.215,37.26,50.03,0.796,7:58:13 PM:489,1
1184,217.61,0.287,53.79,50.03,0.861,7:58:13 PM:867,1
1185,217.75,0.258,47.26,50.02,0.841,7:58:14 PM:242,1
1186,217.85,0.223,37.58,50.02,0.774,7:58:14 PM:620,1
1187,217.82,0.233,39.36,50.02,0.775,7:58:14 PM:998,1
1188,217.71,0.235,39.20,50.02,0.766,7:58:15 PM:379,1
1189,217.74,0.245,42.27,50.04,0.792,7:58:15 PM:757,1
1190,217.95,0.227,38.93,50.02,0.787,7:58:16 PM:139,1
