??,??(V),??(A),??(W),??(Hz),????,??,??
798,219.20,0.301,57.21,49.97,0.867,8:23:01 PM:004,1
799,219.43,0.290,53.09,49.97,0.834,8:23:01 PM:379,1
800,219.18,0.296,54.92,49.96,0.846,8:23:01 PM:768,1
801,219.15,0.410,80.39,49.96,0.895,8:23:02 PM:143,1
802,219.20,0.279,52.52,49.98,0.859,8:23:02 PM:515,1
803,219.21,0.265,49.03,49.96,0.844,8:23:02 PM:887,1
804,219.02,0.302,54.94,49.98,0.831,8:23:03 PM:260,1
805,219.08,0.355,69.54,49.97,0.894,8:23:03 PM:635,1
806,219.09,0.303,58.18,49.96,0.876,8:23:04 PM:008,1
807,219.02,0.274,50.96,49.98,0.849,8:23:04 PM:381,1
808,219.11,0.338,65.21,49.97,0.881,8:23:04 PM:753,1
809,219.22,0.297,53.51,49.97,0.822,8:23:05 PM:142,1
810,219.18,0.293,51.04,275.94,0.795,8:23:05 PM:518,1
811,219.10,0.356,61.29,49.97,0.786,8:23:05 PM:891,1
812,219.08,0.279,51.40,49.97,0.841,8:23:06 PM:265,1
813,219.04,0.310,58.84,49.99,0.867,8:23:06 PM:637,1
814,218.89,0.364,72.25,49.97,0.907,8:23:07 PM:008,1
815,219.27,0.296,49.50,49.97,0.763,8:23:07 PM:382,1
816,219.15,0.269,49.81,49.97,0.845,8:23:07 PM:768,1
817,219.08,0.314,59.65,49.96,0.867,8:23:08 PM:130,1
818,219.07,0.347,68.32,49.97,0.899,8:23:08 PM:505,1
819,219.14,0.278,51.11,49.96,0.839,8:23:08 PM:881,1
820,219.28,0.248,43.77,49.97,0.805,8:23:09 PM:264,1
821,219.21,0.309,58.90,49.96,0.869,8:23:09 PM:633,1
822,219.08,0.312,60.11,49.96,0.879,8:23:10 PM:010,1
823,219.14,0.293,53.82,49.96,0.838,8:23:10 PM:391,1
824,219.02,0.369,56.33,49.96,0.697,8:23:10 PM:763,1
825,219.18,0.282,51.23,49.97,0.829,8:23:11 PM:137,1
826,219.22,0.285,52.67,49.97,0.843,8:23:11 PM:521,1
827,219.01,0.331,61.66,49.97,0.851,8:23:11 PM:908,1
828,219.16,0.241,43.23,49.98,0.819,8:23:12 PM:281,1
829,219.13,0.310,56.38,49.97,0.830,8:23:12 PM:661,1
