??,??(V),??(A),??(W),??(Hz),????,??,??
798,218.22,0.293,49.36,50.03,0.772,8:03:57 PM:043,1
799,218.25,0.293,54.37,50.02,0.850,8:03:57 PM:418,1
800,218.18,0.261,48.13,50.03,0.845,8:03:57 PM:793,1
801,218.10,0.324,61.45,50.04,0.870,8:03:58 PM:168,1
802,218.16,0.308,51.04,50.03,0.760,8:03:58 PM:543,1
803,218.23,0.363,69.79,50.04,0.881,8:03:58 PM:918,1
804,218.35,0.244,43.77,50.02,0.822,8:03:59 PM:293,1
805,218.07,0.317,58.21,50.04,0.842,8:03:59 PM:668,1
806,218.13,0.242,42.88,50.01,0.812,8:04:00 PM:043,1
807,217.92,0.388,71.39,50.01,0.844,8:04:00 PM:418,1
808,217.81,0.342,66.46,50.03,0.892,8:04:00 PM:793,1
809,217.95,0.321,62.01,50.01,0.886,8:04:01 PM:168,1
810,217.84,0.258,46.43,50.02,0.826,8:04:01 PM:558,1
811,217.92,0.310,56.85,50.02,0.842,8:04:01 PM:933,1
812,218.02,0.339,62.45,50.03,0.845,8:04:02 PM:308,1
813,217.94,0.365,49.90,50.01,0.627,8:04:02 PM:683,1
814,217.85,0.285,52.72,50.01,0.849,8:04:03 PM:074,1
815,217.98,0.314,58.86,49.99,0.860,8:04:03 PM:464,1
816,217.99,0.291,54.21,50.00,0.855,8:04:03 PM:839,1
817,217.95,0.309,58.20,50.01,0.864,8:04:04 PM:214,1
818,218.02,0.269,48.76,50.01,0.831,8:04:04 PM:605,1
819,218.04,0.332,62.57,49.99,0.864,8:04:04 PM:980,1
820,218.04,0.368,71.25,50.00,0.888,8:04:05 PM:371,1
821,217.88,0.312,59.19,50.01,0.871,8:04:05 PM:746,1
822,217.90,0.345,65.28,49.99,0.868,8:04:06 PM:120,1
823,217.91,0.379,75.30,49.99,0.912,8:04:06 PM:495,1
824,217.94,0.280,51.41,50.00,0.842,8:04:06 PM:870,1
825,217.96,0.319,59.97,49.98,0.863,8:04:07 PM:245,1
826,218.03,0.419,84.51,49.98,0.925,8:04:07 PM:620,1
827,218.00,0.445,90.20,50.00,0.930,8:04:08 PM:011,1
828,218.05,0.346,67.79,49.97,0.898,8:04:08 PM:386,1
829,218.11,0.352,69.15,49.99,0.901,8:04:08 PM:761,1
830,218.00,0.384,76.40,49.95,0.913,8:04:09 PM:136,1
831,218.07,0.385,76.26,49.99,0.908,8:04:09 PM:511,1
832,218.22,0.405,79.85,49.99,0.903,8:04:09 PM:886,1
833,218.27,0.334,64.87,49.99,0.890,8:04:10 PM:261,1
834,218.00,0.343,44.29,49.97,0.592,8:04:10 PM:636,1
835,217.92,0.460,62.21,49.98,0.621,8:04:11 PM:018,1
836,218.28,0.263,47.43,49.98,0.826,8:04:11 PM:395,1
837,218.22,0.423,79.79,49.98,0.864,8:04:11 PM:770,1
838,218.08,0.338,64.76,49.95,0.879,8:04:12 PM:161,1
839,218.32,0.295,55.88,49.97,0.868,8:04:12 PM:536,1
840,218.24,0.364,69.82,49.97,0.879,8:04:12 PM:926,1
841,218.40,0.280,52.76,49.98,0.863,8:04:13 PM:301,1
842,218.42,0.362,71.26,49.96,0.901,8:04:13 PM:692,1
843,218.29,0.341,66.57,49.96,0.894,8:04:14 PM:068,1
844,218.18,0.384,76.59,49.97,0.914,8:04:14 PM:444,1
845,218.05,0.409,81.99,49.97,0.919,8:04:14 PM:825,1
846,218.19,0.416,83.88,49.95,0.924,8:04:15 PM:191,1
847,218.29,0.411,81.55,49.96,0.909,8:04:15 PM:581,1
848,218.07,0.436,88.17,49.97,0.927,8:04:15 PM:959,1
849,218.27,0.391,78.17,49.96,0.916,8:04:16 PM:350,1
850,218.42,0.406,80.78,49.96,0.911,8:04:16 PM:756,1
851,218.38,0.437,88.83,49.98,0.931,8:04:17 PM:147,1
852,218.39,0.390,78.22,49.96,0.918,8:04:17 PM:537,1
853,218.23,0.421,85.07,49.98,0.926,8:04:17 PM:928,1
854,218.36,0.337,66.03,49.97,0.897,8:04:18 PM:319,1
855,218.46,0.357,70.34,49.97,0.902,8:04:18 PM:709,1
856,218.39,0.263,48.05,49.97,0.837,8:04:19 PM:100,1
857,218.31,0.308,57.30,49.96,0.852,8:04:19 PM:485,1
858,218.46,0.339,65.61,49.97,0.886,8:04:19 PM:875,1
