??,??(V),??(A),??(W),??(Hz),????,??,??
400,222.08,0.430,88.64,50.03,0.928,3:20:09 PM:465,1
401,222.03,0.434,89.50,50.03,0.929,3:20:09 PM:842,1
402,222.05,0.403,82.50,50.02,0.922,3:20:10 PM:203,1
403,222.05,0.455,93.89,50.02,0.929,3:20:10 PM:564,1
404,222.10,0.427,87.88,50.02,0.927,3:20:10 PM:941,1
405,222.18,0.398,81.32,50.02,0.920,3:20:11 PM:318,1
406,222.16,0.333,66.13,50.02,0.894,3:20:11 PM:692,1
407,222.11,0.400,81.42,50.01,0.916,3:20:12 PM:077,1
408,222.16,0.357,71.43,50.01,0.901,3:20:12 PM:459,1
409,221.97,0.404,82.31,50.02,0.918,3:20:12 PM:843,1
410,222.02,0.406,82.88,50.01,0.919,3:20:13 PM:210,1
411,221.91,0.439,90.65,50.02,0.931,3:20:13 PM:594,1
412,222.39,0.413,84.42,50.02,0.919,3:20:13 PM:987,1
413,222.44,0.416,85.58,50.02,0.925,3:20:14 PM:377,1
414,222.35,0.339,67.49,50.00,0.895,3:20:14 PM:752,1
415,222.15,0.396,79.32,50.00,0.902,3:20:15 PM:143,1
416,222.38,0.343,68.16,50.01,0.894,3:20:15 PM:518,1
417,222.42,0.392,80.02,49.99,0.918,3:20:15 PM:908,1
418,222.43,0.411,83.73,50.00,0.916,3:20:16 PM:299,1
419,222.51,0.377,76.38,50.01,0.910,3:20:16 PM:689,1
420,222.45,0.331,65.56,50.00,0.890,3:20:17 PM:064,1
421,222.33,0.348,69.38,50.00,0.897,3:20:17 PM:455,1
422,222.23,0.414,83.92,49.98,0.912,3:20:17 PM:845,1
423,222.31,0.380,76.99,49.99,0.911,3:20:18 PM:220,1
424,222.48,0.388,78.43,49.99,0.909,3:20:18 PM:595,1
425,222.38,0.388,78.83,49.99,0.914,3:20:18 PM:970,1
426,222.40,0.393,79.12,50.03,0.905,3:20:19 PM:345,1
427,222.52,0.369,73.85,50.00,0.899,3:20:19 PM:720,1
428,222.23,0.406,82.77,50.00,0.917,3:20:20 PM:095,1
429,222.39,0.389,79.32,50.00,0.917,3:20:20 PM:470,1
430,222.37,0.410,83.28,49.99,0.913,3:20:20 PM:845,1
431,222.37,0.374,75.34,49.99,0.906,3:20:21 PM:220,1
432,222.53,0.401,81.79,49.99,0.917,3:20:21 PM:610,1
433,222.39,0.393,80.18,50.01,0.917,3:20:21 PM:985,1
434,222.47,0.373,74.41,49.99,0.897,3:20:22 PM:360,1
435,222.37,0.384,77.16,50.00,0.904,3:20:22 PM:735,1
436,222.27,0.389,78.32,49.99,0.906,3:20:23 PM:125,1
437,222.41,0.396,80.79,49.98,0.917,3:20:23 PM:500,1
438,222.41,0.380,75.40,49.99,0.892,3:20:23 PM:875,1
439,222.36,0.384,77.23,49.98,0.904,3:20:24 PM:256,1
440,222.39,0.384,78.07,49.99,0.914,3:20:24 PM:646,1
441,222.23,0.390,78.86,49.98,0.910,3:20:25 PM:021,1
442,222.13,0.400,80.89,49.98,0.910,3:20:25 PM:396,1
443,222.34,0.389,79.03,50.00,0.914,3:20:25 PM:771,1
444,222.29,0.397,80.71,49.98,0.915,3:20:26 PM:162,1
445,222.29,0.411,84.25,49.98,0.922,3:20:26 PM:537,1
446,222.32,0.379,75.72,49.99,0.899,3:20:26 PM:912,1
447,222.30,0.391,79.29,49.99,0.912,3:20:27 PM:286,1
448,222.41,0.397,80.56,49.98,0.912,3:20:27 PM:661,1
449,222.41,0.277,51.26,49.99,0.832,3:20:28 PM:036,1
450,222.45,0.357,63.73,49.98,0.803,3:20:28 PM:427,1
451,222.45,0.316,59.90,49.99,0.852,3:20:28 PM:802,1
452,222.46,0.413,84.72,49.98,0.922,3:20:29 PM:192,1
453,222.48,0.425,87.48,49.99,0.925,3:20:29 PM:567,1
454,222.44,0.423,86.85,49.98,0.923,3:20:29 PM:958,1
455,222.26,0.431,89.04,50.00,0.930,3:20:30 PM:348,1
456,222.29,0.425,87.62,50.00,0.928,3:20:30 PM:739,1
457,222.36,0.401,81.06,49.99,0.909,3:20:31 PM:114,1
458,222.65,0.357,71.64,49.99,0.901,3:20:31 PM:489,1
459,222.65,0.363,73.21,50.00,0.906,3:20:31 PM:879,1
460,222.47,0.391,79.05,49.99,0.909,3:20:32 PM:254,1
461,222.50,0.393,79.05,50.00,0.904,3:20:32 PM:645,1
462,222.29,0.402,76.45,50.00,0.855,3:20:33 PM:020,1
463,222.40,0.376,74.32,49.99,0.889,3:20:33 PM:394,1
464,222.58,0.340,53.31,50.00,0.704,3:20:33 PM:770,1
465,222.53,0.366,65.24,49.98,0.801,3:20:34 PM:147,1
466,222.46,0.413,84.84,49.99,0.923,3:20:34 PM:529,1
467,222.45,0.405,82.65,49.99,0.917,3:20:34 PM:913,1
468,222.13,0.490,102.41,50.00,0.941,3:20:35 PM:315,1
469,222.36,0.469,97.71,49.99,0.937,3:20:35 PM:705,1
470,222.41,0.412,84.13,50.00,0.918,3:20:36 PM:080,1
471,222.40,0.364,73.04,50.00,0.902,3:20:36 PM:455,1
472,222.48,0.384,77.97,49.99,0.913,3:20:36 PM:830,1
473,222.53,0.388,78.82,50.00,0.913,3:20:37 PM:213,1
474,222.57,0.396,80.29,49.99,0.911,3:20:37 PM:604,1
475,222.36,0.401,82.06,49.99,0.920,3:20:37 PM:988,1
476,222.40,0.396,80.54,50.01,0.914,3:20:38 PM:378,1
477,222.36,0.399,81.35,50.00,0.917,3:20:38 PM:753,1
478,222.35,0.413,84.37,50.02,0.919,3:20:39 PM:128,1
479,222.28,0.454,94.21,50.00,0.934,3:20:39 PM:519,1
480,222.36,0.427,87.47,50.00,0.921,3:20:39 PM:909,1
481,222.13,0.464,96.45,50.01,0.936,3:20:40 PM:300,1
482,222.15,0.463,96.19,50.00,0.935,3:20:40 PM:690,1
483,222.29,0.466,96.99,50.00,0.936,3:20:41 PM:081,1
484,222.41,0.467,97.33,50.01,0.937,3:20:41 PM:471,1
485,222.46,0.467,97.30,50.01,0.937,3:20:41 PM:862,1
486,222.29,0.431,88.60,50.01,0.925,3:20:42 PM:252,1
487,222.35,0.406,82.63,50.01,0.915,3:20:42 PM:630,1
488,222.18,0.463,95.98,50.01,0.933,3:20:43 PM:021,1
489,222.25,0.474,98.83,50.00,0.938,3:20:43 PM:395,1
490,222.38,0.454,94.27,50.01,0.934,3:20:43 PM:786,1
491,222.40,0.475,99.10,50.02,0.938,3:20:44 PM:177,1
492,222.40,0.451,93.47,50.03,0.932,3:20:44 PM:551,1
493,222.39,0.444,91.92,50.03,0.931,3:20:44 PM:926,1
494,222.27,0.453,93.90,50.02,0.933,3:20:45 PM:317,1
495,222.21,0.433,89.22,50.03,0.927,3:20:45 PM:692,1
496,222.33,0.464,96.19,50.02,0.932,3:20:46 PM:082,1
497,222.46,0.448,92.95,50.03,0.933,3:20:46 PM:473,1
498,222.51,0.423,87.10,50.03,0.925,3:20:46 PM:848,1
499,222.43,0.432,89.19,50.01,0.928,3:20:47 PM:238,1
500,222.49,0.461,95.91,50.03,0.935,3:20:47 PM:613,1
501,222.20,0.438,90.17,50.04,0.926,3:20:47 PM:988,1
502,222.17,0.423,86.34,50.05,0.919,3:20:48 PM:379,1
503,222.31,0.442,91.43,50.03,0.930,3:20:48 PM:754,1
504,222.30,0.454,94.18,50.04,0.933,3:20:49 PM:129,1
505,222.13,0.433,88.94,50.04,0.925,3:20:49 PM:503,1
506,222.18,0.445,92.10,50.03,0.931,3:20:49 PM:894,1
507,221.95,0.467,97.17,50.05,0.938,3:20:50 PM:285,1
508,222.09,0.458,95.11,50.03,0.935,3:20:50 PM:675,1
509,222.20,0.455,94.39,50.05,0.934,3:20:51 PM:050,1
510,222.39,0.440,91.17,50.04,0.932,3:20:51 PM:441,1
511,222.38,0.435,89.88,50.04,0.929,3:20:51 PM:815,1
512,222.21,0.436,90.07,50.05,0.930,3:20:52 PM:206,1
513,222.34,0.468,97.48,50.04,0.937,3:20:52 PM:581,1
514,222.28,0.472,98.42,50.05,0.938,3:20:52 PM:971,1
515,222.24,0.456,94.52,50.04,0.933,3:20:53 PM:362,1
516,222.38,0.423,87.03,50.05,0.925,3:20:53 PM:749,1
517,222.27,0.451,93.57,50.04,0.933,3:20:54 PM:126,1
518,222.23,0.429,88.46,50.04,0.928,3:20:54 PM:501,1
519,222.19,0.457,94.96,50.05,0.935,3:20:54 PM:892,1
520,221.99,0.454,93.72,50.02,0.930,3:20:55 PM:282,1
521,222.14,0.456,94.72,50.04,0.935,3:20:55 PM:657,1
522,222.07,0.443,91.40,50.04,0.929,3:20:56 PM:048,1
523,222.22,0.446,92.34,50.03,0.932,3:20:56 PM:438,1
524,222.33,0.445,92.01,50.04,0.930,3:20:56 PM:813,1
525,222.32,0.440,90.95,50.04,0.930,3:20:57 PM:204,1
526,222.46,0.451,93.56,50.03,0.933,3:20:57 PM:578,1
527,222.39,0.458,95.17,50.04,0.934,3:20:57 PM:969,1
528,222.27,0.457,94.63,50.04,0.932,3:20:58 PM:360,1
529,222.32,0.459,95.33,50.05,0.934,3:20:58 PM:744,1
530,222.34,0.445,92.19,50.04,0.932,3:20:59 PM:135,1
531,222.47,0.469,97.84,50.03,0.938,3:20:59 PM:510,1
532,222.43,0.459,95.44,50.03,0.935,3:20:59 PM:901,1
533,222.15,0.483,100.85,50.04,0.940,3:21:00 PM:292,1
534,222.30,0.482,100.62,50.04,0.939,3:21:00 PM:682,1
535,222.28,0.472,98.46,50.03,0.938,3:21:01 PM:073,1
536,222.56,0.443,91.74,50.04,0.930,3:21:01 PM:464,1
537,222.52,0.466,97.10,50.04,0.936,3:21:01 PM:854,1
538,222.34,0.406,83.14,50.05,0.921,3:21:02 PM:245,1
539,222.46,0.432,89.17,50.03,0.928,3:21:02 PM:635,1
540,222.26,0.419,85.73,50.05,0.921,3:21:03 PM:026,1
541,222.22,0.457,94.41,50.04,0.930,3:21:03 PM:416,1
542,222.62,0.445,92.21,50.05,0.931,3:21:03 PM:790,1
543,222.62,0.455,94.33,50.05,0.931,3:21:04 PM:181,1
544,222.52,0.449,93.08,50.04,0.932,3:21:04 PM:571,1
545,222.54,0.438,90.70,50.04,0.931,3:21:04 PM:946,1
546,222.42,0.460,95.72,50.04,0.936,3:21:05 PM:337,1
547,222.64,0.419,86.32,50.04,0.925,3:21:05 PM:727,1
548,222.61,0.448,92.93,50.04,0.932,3:21:06 PM:118,1
549,222.77,0.439,90.89,50.05,0.929,3:21:06 PM:509,1
550,222.89,0.423,86.72,50.04,0.920,3:21:06 PM:899,1
551,222.64,0.456,94.70,50.03,0.933,3:21:07 PM:290,1
552,222.84,0.438,90.64,50.04,0.929,3:21:07 PM:665,1
553,222.87,0.451,93.73,50.05,0.932,3:21:08 PM:039,1
554,222.75,0.447,92.78,50.04,0.932,3:21:08 PM:430,1
555,222.91,0.442,91.55,50.03,0.929,3:21:08 PM:820,1
556,222.81,0.400,81.76,50.06,0.917,3:21:09 PM:211,1
557,222.85,0.408,83.73,50.04,0.921,3:21:09 PM:586,1
558,222.41,0.439,90.80,50.04,0.930,3:21:09 PM:976,1
559,222.17,0.457,94.60,50.04,0.932,3:21:10 PM:367,1
560,222.32,0.453,93.98,50.02,0.933,3:21:10 PM:758,1
561,222.24,0.458,95.24,50.04,0.936,3:21:11 PM:148,1
562,222.28,0.469,97.71,50.04,0.937,3:21:11 PM:539,1
563,222.25,0.452,93.84,50.04,0.934,3:21:11 PM:929,1
564,222.18,0.451,93.33,50.04,0.931,3:21:12 PM:320,1
565,222.17,0.450,93.31,50.02,0.933,3:21:12 PM:710,1
566,222.15,0.467,97.19,50.04,0.937,3:21:13 PM:101,1
567,222.16,0.447,92.73,50.04,0.934,3:21:13 PM:491,1
568,222.28,0.434,89.04,50.03,0.923,3:21:13 PM:866,1
569,222.29,0.452,93.84,50.04,0.934,3:21:14 PM:257,1
570,222.37,0.453,94.00,50.05,0.933,3:21:14 PM:647,1
571,222.41,0.428,88.08,50.04,0.925,3:21:15 PM:038,1
572,222.25,0.463,96.32,50.03,0.936,3:21:15 PM:428,1
573,222.43,0.438,90.46,50.05,0.928,3:21:15 PM:819,1
574,222.32,0.429,88.52,50.04,0.928,3:21:16 PM:209,1
575,222.55,0.387,78.14,50.04,0.907,3:21:16 PM:584,1
576,222.61,0.419,86.24,50.05,0.925,3:21:16 PM:975,1
577,222.56,0.425,87.71,50.04,0.927,3:21:17 PM:350,1
578,222.49,0.426,87.93,50.05,0.928,3:21:17 PM:728,1
579,222.46,0.434,89.71,50.03,0.929,3:21:18 PM:107,1
580,222.52,0.446,92.37,50.04,0.931,3:21:18 PM:472,1
581,222.63,0.424,87.48,50.04,0.927,3:21:18 PM:863,1
582,222.49,0.365,73.51,50.04,0.905,3:21:19 PM:242,1
583,222.42,0.398,81.26,50.04,0.918,3:21:19 PM:632,1
584,222.25,0.433,89.34,50.01,0.928,3:21:20 PM:007,1
585,222.07,0.456,94.65,50.03,0.935,3:21:20 PM:398,1
586,222.28,0.490,102.54,50.04,0.941,3:21:20 PM:788,1
587,222.38,0.487,101.78,50.05,0.940,3:21:21 PM:179,1
588,222.34,0.488,101.94,50.05,0.940,3:21:21 PM:569,1
589,222.40,0.462,96.16,50.05,0.936,3:21:21 PM:960,1
590,222.15,0.435,89.84,50.05,0.930,3:21:22 PM:350,1
591,222.24,0.415,84.84,50.04,0.920,3:21:22 PM:741,1
592,222.23,0.464,96.48,50.04,0.936,3:21:23 PM:131,1
593,222.18,0.464,96.42,50.03,0.935,3:21:23 PM:506,1
594,222.33,0.440,90.64,50.05,0.927,3:21:23 PM:881,1
595,222.19,0.446,92.34,50.03,0.932,3:21:24 PM:272,1
596,222.12,0.477,99.32,50.04,0.937,3:21:24 PM:662,1
597,222.30,0.455,94.47,50.04,0.934,3:21:25 PM:053,1
598,222.17,0.445,91.90,50.04,0.930,3:21:25 PM:436,1
599,222.22,0.465,96.72,50.04,0.936,3:21:25 PM:814,1
600,222.14,0.438,90.43,50.06,0.929,3:21:26 PM:207,1
601,222.17,0.424,87.00,50.05,0.924,3:21:26 PM:587,1
602,222.47,0.417,85.81,50.05,0.925,3:21:26 PM:973,1
603,222.20,0.414,84.75,50.02,0.921,3:21:27 PM:362,1
604,222.20,0.434,89.60,50.01,0.929,3:21:27 PM:748,1
605,222.19,0.408,83.45,50.04,0.920,3:21:28 PM:110,1
606,222.12,0.428,88.26,50.04,0.928,3:21:28 PM:485,1
607,222.15,0.421,86.54,50.03,0.925,3:21:28 PM:876,1
608,222.17,0.367,73.35,50.03,0.900,3:21:29 PM:251,1
609,222.05,0.449,92.48,50.03,0.928,3:21:29 PM:635,1
610,222.22,0.438,90.55,50.04,0.930,3:21:30 PM:011,1
611,222.01,0.458,94.94,50.04,0.934,3:21:30 PM:386,1
612,222.04,0.444,91.84,50.04,0.932,3:21:30 PM:769,1
613,222.16,0.447,92.32,50.04,0.930,3:21:31 PM:150,1
614,222.18,0.464,96.44,50.03,0.936,3:21:31 PM:537,1
615,222.21,0.436,89.71,50.02,0.926,3:21:31 PM:928,1
616,222.09,0.477,99.18,50.03,0.936,3:21:32 PM:318,1
617,222.55,0.439,90.69,50.03,0.928,3:21:32 PM:709,1
618,222.52,0.471,98.02,50.03,0.935,3:21:33 PM:099,1
619,222.51,0.479,100.10,50.03,0.939,3:21:33 PM:490,1
620,222.62,0.500,104.81,50.03,0.942,3:21:33 PM:880,1
621,222.62,0.486,101.80,50.04,0.941,3:21:34 PM:271,1
622,222.62,0.490,102.55,50.05,0.940,3:21:34 PM:661,1
623,222.60,0.479,100.03,50.02,0.938,3:21:35 PM:052,1
624,222.52,0.471,98.28,50.04,0.938,3:21:35 PM:442,1
625,222.58,0.488,102.21,50.02,0.941,3:21:35 PM:833,1
626,222.46,0.473,98.75,50.01,0.938,3:21:36 PM:223,1
627,222.30,0.481,100.49,50.05,0.940,3:21:36 PM:614,1
628,222.59,0.467,97.41,50.02,0.937,3:21:37 PM:005,1
629,222.39,0.491,102.82,50.03,0.942,3:21:37 PM:395,1
630,222.34,0.449,92.90,50.03,0.931,3:21:37 PM:786,1
631,222.40,0.471,98.11,50.02,0.937,3:21:38 PM:161,1
632,222.35,0.482,100.69,50.04,0.940,3:21:38 PM:551,1
633,222.41,0.475,99.15,50.03,0.939,3:21:38 PM:942,1
634,222.27,0.481,100.52,50.02,0.940,3:21:39 PM:332,1
635,222.32,0.448,92.86,50.04,0.932,3:21:39 PM:707,1
636,222.39,0.440,90.76,50.04,0.928,3:21:40 PM:098,1
637,222.21,0.478,99.79,50.03,0.939,3:21:40 PM:488,1
638,222.29,0.466,97.02,50.03,0.937,3:21:40 PM:879,1
639,222.35,0.479,99.94,50.02,0.938,3:21:41 PM:269,1
640,222.14,0.469,97.69,50.02,0.938,3:21:41 PM:660,1
641,222.32,0.456,94.72,50.02,0.934,3:21:42 PM:050,1
642,222.21,0.481,100.50,50.03,0.940,3:21:42 PM:441,1
643,222.16,0.465,96.81,50.02,0.937,3:21:42 PM:831,1
644,222.19,0.425,87.42,50.02,0.926,3:21:43 PM:222,1
645,222.14,0.424,85.27,50.02,0.905,3:21:43 PM:597,1
646,222.34,0.459,95.32,50.04,0.934,3:21:43 PM:972,1
647,222.31,0.425,87.46,50.03,0.926,3:21:44 PM:347,1
648,222.16,0.449,93.00,50.00,0.932,3:21:44 PM:737,1
649,222.22,0.451,93.53,50.02,0.933,3:21:45 PM:128,1
650,222.05,0.487,101.56,50.01,0.939,3:21:45 PM:518,1
651,221.95,0.491,102.61,50.02,0.942,3:21:45 PM:909,1
652,222.30,0.462,96.08,50.02,0.936,3:21:46 PM:299,1
653,222.09,0.439,90.59,50.02,0.929,3:21:46 PM:690,1
654,222.28,0.454,94.17,50.02,0.933,3:21:47 PM:080,1
655,222.39,0.449,92.79,50.00,0.929,3:21:47 PM:455,1
656,222.31,0.482,100.80,50.02,0.941,3:21:47 PM:846,1
657,222.29,0.476,99.41,50.01,0.940,3:21:48 PM:236,1
658,222.39,0.486,101.63,50.01,0.940,3:21:48 PM:627,1
659,222.52,0.461,95.82,50.02,0.934,3:21:49 PM:017,1
660,222.46,0.420,85.23,50.03,0.912,3:21:49 PM:408,1
661,222.24,0.494,103.41,50.01,0.942,3:21:49 PM:799,1
662,222.37,0.464,96.51,50.01,0.935,3:21:50 PM:173,1
663,222.35,0.464,96.20,50.01,0.932,3:21:50 PM:564,1
664,222.57,0.450,93.41,50.01,0.933,3:21:50 PM:954,1
665,222.57,0.452,93.90,50.01,0.933,3:21:51 PM:345,1
666,222.42,0.433,89.19,50.02,0.926,3:21:51 PM:736,1
667,222.43,0.426,87.64,50.01,0.925,3:21:52 PM:126,1
668,222.35,0.432,88.96,50.02,0.926,3:21:52 PM:501,1
669,222.39,0.450,93.09,50.03,0.930,3:21:52 PM:892,1
670,222.44,0.431,89.00,50.02,0.928,3:21:53 PM:266,1
671,222.35,0.437,90.07,50.02,0.927,3:21:53 PM:657,1
672,222.57,0.469,97.37,50.01,0.933,3:21:54 PM:048,1
673,222.39,0.400,81.39,50.01,0.915,3:21:54 PM:454,1
674,222.38,0.391,79.56,50.02,0.915,3:21:54 PM:829,1
675,222.59,0.435,89.72,50.01,0.927,3:21:55 PM:215,1
676,222.49,0.396,80.47,50.01,0.913,3:21:55 PM:605,1
677,222.62,0.410,83.50,50.01,0.915,3:21:55 PM:996,1
678,222.66,0.452,93.86,50.02,0.933,3:21:56 PM:386,1
679,222.51,0.440,90.80,50.01,0.927,3:21:56 PM:777,1
680,222.55,0.451,93.56,49.99,0.932,3:21:57 PM:168,1
681,222.59,0.441,91.31,50.02,0.930,3:21:57 PM:558,1
682,222.69,0.447,92.75,50.02,0.932,3:21:57 PM:949,1
683,222.72,0.417,85.80,50.00,0.924,3:21:58 PM:335,1
684,222.52,0.407,83.51,50.02,0.922,3:21:58 PM:710,1
685,222.55,0.441,91.35,50.01,0.931,3:21:59 PM:101,1
686,222.46,0.456,94.55,50.02,0.932,3:21:59 PM:491,1
687,222.48,0.489,102.28,50.01,0.940,3:21:59 PM:882,1
688,222.43,0.473,98.34,50.01,0.935,3:22:00 PM:270,1
689,222.40,0.445,92.23,50.00,0.932,3:22:00 PM:655,1
690,222.59,0.433,89.26,50.01,0.926,3:22:01 PM:045,1
691,222.58,0.422,86.89,50.02,0.925,3:22:01 PM:436,1
692,222.53,0.456,94.61,50.00,0.932,3:22:01 PM:811,1
693,222.41,0.430,88.80,49.99,0.929,3:22:02 PM:201,1
694,222.50,0.438,90.56,50.02,0.929,3:22:02 PM:592,1
695,222.45,0.407,83.44,50.01,0.922,3:22:02 PM:967,1
696,222.48,0.411,83.99,50.01,0.919,3:22:03 PM:342,1
697,222.55,0.448,92.85,50.01,0.931,3:22:03 PM:717,1
698,222.62,0.432,89.17,50.02,0.927,3:22:04 PM:107,1
699,222.45,0.448,92.86,50.00,0.932,3:22:04 PM:498,1
700,222.47,0.434,89.67,49.98,0.929,3:22:04 PM:873,1
701,222.37,0.428,88.33,50.00,0.928,3:22:05 PM:263,1
702,222.26,0.412,84.36,50.02,0.921,3:22:05 PM:638,1
703,222.46,0.414,84.75,50.01,0.920,3:22:06 PM:029,1
704,222.54,0.402,81.93,50.01,0.916,3:22:06 PM:404,1
705,222.52,0.411,83.62,50.02,0.914,3:22:06 PM:778,1
706,222.57,0.394,80.17,50.02,0.914,3:22:07 PM:153,1
707,222.51,0.410,83.49,50.02,0.915,3:22:07 PM:544,1
708,222.64,0.402,82.05,50.00,0.917,3:22:07 PM:934,1
709,222.62,0.408,83.65,50.00,0.921,3:22:08 PM:309,1
710,222.56,0.374,75.84,50.01,0.911,3:22:08 PM:684,1
711,222.58,0.415,83.82,50.01,0.907,3:22:09 PM:075,1
712,222.58,0.419,86.24,50.02,0.925,3:22:09 PM:450,1
713,222.56,0.458,95.29,50.02,0.935,3:22:09 PM:840,1
714,222.58,0.398,80.47,50.02,0.908,3:22:10 PM:231,1
715,222.45,0.399,81.47,50.01,0.918,3:22:10 PM:621,1
716,222.70,0.371,74.72,50.02,0.904,3:22:11 PM:012,1
717,222.76,0.406,82.38,50.01,0.911,3:22:11 PM:387,1
718,222.58,0.454,93.80,50.01,0.928,3:22:11 PM:777,1
719,222.71,0.437,90.38,50.01,0.929,3:22:12 PM:152,1
720,222.59,0.385,76.94,50.02,0.898,3:22:12 PM:543,1
721,222.55,0.362,72.63,50.00,0.902,3:22:12 PM:933,1
722,222.55,0.408,83.40,50.01,0.918,3:22:13 PM:308,1
723,222.41,0.449,92.51,50.01,0.926,3:22:13 PM:699,1
724,222.58,0.432,88.08,50.01,0.916,3:22:14 PM:089,1
725,222.58,0.428,88.29,50.00,0.927,3:22:14 PM:480,1
726,222.56,0.402,80.67,50.01,0.902,3:22:14 PM:855,1
727,222.62,0.431,88.07,50.01,0.918,3:22:15 PM:245,1
728,222.50,0.422,86.58,50.02,0.922,3:22:15 PM:636,1
729,222.59,0.427,87.88,50.02,0.925,3:22:16 PM:026,1
730,222.70,0.375,75.44,50.00,0.903,3:22:16 PM:401,1
731,222.61,0.411,83.69,50.03,0.915,3:22:16 PM:776,1
732,222.69,0.405,82.43,50.03,0.914,3:22:17 PM:151,1
733,222.46,0.363,70.73,50.01,0.876,3:22:17 PM:526,1
734,222.50,0.422,85.53,50.01,0.911,3:22:17 PM:901,1
735,222.47,0.399,81.22,50.01,0.915,3:22:18 PM:276,1
736,222.44,0.380,76.73,50.02,0.908,3:22:18 PM:662,1
737,222.47,0.396,80.80,50.02,0.917,3:22:19 PM:037,1
738,222.55,0.412,84.01,50.01,0.916,3:22:19 PM:412,1
739,222.53,0.353,69.09,50.01,0.880,3:22:19 PM:787,1
740,222.53,0.295,56.02,50.01,0.853,3:22:20 PM:162,1
741,222.40,0.354,70.26,50.02,0.892,3:22:20 PM:537,1
742,222.40,0.355,70.58,50.02,0.894,3:22:20 PM:911,1
743,222.46,0.364,72.65,50.02,0.897,3:22:21 PM:286,1
744,222.51,0.370,74.48,50.02,0.905,3:22:21 PM:661,1
745,222.54,0.392,79.58,50.00,0.912,3:22:22 PM:036,1
746,222.47,0.354,71.02,50.02,0.902,3:22:22 PM:411,1
747,222.44,0.340,66.51,50.03,0.879,3:22:22 PM:786,1
748,222.53,0.275,48.22,50.02,0.788,3:22:23 PM:177,1
749,222.41,0.313,57.39,50.01,0.824,3:22:23 PM:567,1
750,222.12,0.283,52.28,50.00,0.832,3:22:23 PM:942,1
751,222.10,0.309,58.05,50.01,0.846,3:22:24 PM:317,1
752,221.81,0.262,46.09,50.01,0.793,3:22:24 PM:708,1
753,221.88,0.274,51.38,50.02,0.845,3:22:25 PM:082,1
754,221.71,0.223,39.06,50.01,0.790,3:22:25 PM:458,1
755,221.74,0.351,68.46,50.01,0.880,3:22:25 PM:832,1
756,221.97,0.257,46.73,50.01,0.819,3:22:26 PM:207,1
757,221.72,0.304,56.79,50.03,0.842,3:22:26 PM:582,1
758,221.81,0.241,43.45,50.02,0.813,3:22:26 PM:957,1
759,221.85,0.280,50.69,50.02,0.816,3:22:27 PM:332,1
760,221.62,0.503,69.46,50.01,0.623,3:22:27 PM:707,1
761,221.77,0.454,93.75,50.01,0.931,3:22:28 PM:097,1
762,221.59,0.381,75.96,50.02,0.900,3:22:28 PM:488,1
763,221.57,0.378,75.28,50.01,0.899,3:22:28 PM:863,1
764,221.79,0.384,77.88,50.01,0.914,3:22:29 PM:238,1
765,221.74,0.416,85.26,50.03,0.924,3:22:29 PM:620,1
766,221.74,0.443,90.59,50.03,0.922,3:22:30 PM:011,1
767,221.71,0.410,83.74,50.01,0.921,3:22:30 PM:386,1
768,221.60,0.360,71.90,50.01,0.901,3:22:30 PM:760,1
769,221.63,0.384,77.54,50.02,0.911,3:22:31 PM:135,1
770,221.75,0.426,87.41,50.01,0.925,3:22:31 PM:526,1
771,221.73,0.393,79.83,50.02,0.916,3:22:31 PM:901,1
772,221.77,0.412,83.85,50.00,0.918,3:22:32 PM:276,1
773,221.59,0.425,86.03,50.02,0.914,3:22:32 PM:666,1
774,221.53,0.396,79.70,50.04,0.909,3:22:33 PM:057,1
775,221.71,0.339,66.80,50.01,0.889,3:22:33 PM:432,1
776,221.73,0.340,66.81,50.01,0.886,3:22:33 PM:822,1
777,221.81,0.393,79.92,50.01,0.917,3:22:34 PM:197,1
778,221.80,0.369,74.23,50.03,0.907,3:22:34 PM:572,1
779,221.79,0.381,77.05,50.00,0.912,3:22:34 PM:947,1
780,221.80,0.394,79.49,50.02,0.910,3:22:35 PM:338,1
781,221.85,0.373,75.33,50.02,0.910,3:22:35 PM:712,1
782,221.89,0.380,75.77,50.01,0.899,3:22:36 PM:087,1
783,222.02,0.348,68.25,50.01,0.883,3:22:36 PM:462,1
784,221.83,0.352,69.97,50.02,0.896,3:22:36 PM:837,1
785,221.87,0.309,59.45,50.02,0.867,3:22:37 PM:228,1
786,221.75,0.395,69.89,50.02,0.798,3:22:37 PM:603,1
787,221.72,0.415,84.34,50.01,0.917,3:22:37 PM:978,1
788,221.79,0.382,77.00,50.02,0.909,3:22:38 PM:368,1
789,221.79,0.384,76.84,50.02,0.902,3:22:38 PM:759,1
790,221.95,0.426,86.87,50.03,0.919,3:22:39 PM:134,1
791,221.86,0.337,63.42,50.00,0.848,3:22:39 PM:524,1
792,221.82,0.340,59.70,49.99,0.792,3:22:39 PM:915,1
793,221.88,0.323,57.19,50.00,0.798,3:22:40 PM:290,1
794,221.87,0.346,67.18,50.00,0.875,3:22:40 PM:664,1
795,221.86,0.427,87.44,50.01,0.923,3:22:41 PM:055,1
796,222.08,0.290,54.16,50.01,0.841,3:22:41 PM:430,1
797,222.36,0.271,47.02,50.00,0.780,3:22:41 PM:805,1
798,222.46,0.401,79.81,50.00,0.895,3:22:42 PM:180,1
