??,??(V),??(A),??(W),??(Hz),????,??,??
1191,221.68,0.311,57.24,49.98,0.830,3:13:55 PM:838,1
1192,221.66,0.400,79.75,49.98,0.899,3:13:56 PM:220,1
1193,221.56,0.306,58.11,49.97,0.857,3:13:56 PM:610,1
1194,221.68,0.276,52.07,49.98,0.851,3:13:56 PM:997,1
1195,221.74,0.366,65.38,49.98,0.806,3:13:57 PM:359,1
1196,221.54,0.368,73.30,49.97,0.899,3:13:57 PM:744,1
1197,221.64,0.320,61.93,49.98,0.873,3:13:58 PM:122,1
1198,221.57,0.300,56.18,49.97,0.845,3:13:58 PM:484,1
1199,221.23,0.376,73.76,49.98,0.887,3:13:58 PM:872,1
1200,221.22,0.416,85.00,49.98,0.924,3:13:59 PM:243,1
1201,221.43,0.401,81.35,49.98,0.916,3:13:59 PM:630,1
1202,221.60,0.217,37.68,49.96,0.783,3:14:00 PM:014,1
1203,221.61,0.329,64.32,49.97,0.882,3:14:00 PM:397,1
1204,221.56,0.347,56.76,49.97,0.738,3:14:00 PM:790,1
1205,221.54,0.302,57.70,49.98,0.863,3:14:01 PM:161,1
1206,221.65,0.332,63.53,49.97,0.863,3:14:01 PM:551,1
1207,221.70,0.275,49.79,49.98,0.817,3:14:01 PM:935,1
1208,221.82,0.259,47.84,49.98,0.833,3:14:02 PM:310,1
1209,221.72,0.247,45.08,49.98,0.823,3:14:02 PM:672,1
1210,221.89,0.255,46.14,49.97,0.815,3:14:03 PM:051,1
1211,221.94,0.284,52.15,49.97,0.827,3:14:03 PM:431,1
1212,222.14,0.247,44.90,49.98,0.818,3:14:03 PM:809,1
1213,222.18,0.282,53.47,49.99,0.853,3:14:04 PM:171,1
1214,222.29,0.315,57.58,49.98,0.822,3:14:04 PM:561,1
1215,222.25,0.278,51.67,49.97,0.836,3:14:04 PM:941,1
1216,222.16,0.289,54.36,49.98,0.847,3:14:05 PM:315,1
1217,222.13,0.326,61.35,49.98,0.847,3:14:05 PM:701,1
1218,222.11,0.259,47.49,49.98,0.826,3:14:06 PM:066,1
1219,222.10,0.296,55.86,49.98,0.850,3:14:06 PM:451,1
1220,222.06,0.292,53.99,49.97,0.833,3:14:06 PM:822,1
1221,222.20,0.296,53.79,49.98,0.818,3:14:07 PM:201,1
1222,221.88,0.378,75.62,49.98,0.902,3:14:07 PM:581,1
1223,221.78,0.298,56.30,49.97,0.852,3:14:07 PM:970,1
1224,222.05,0.299,54.38,49.99,0.819,3:14:08 PM:360,1
1225,222.00,0.254,46.94,49.97,0.832,3:14:08 PM:751,1
1226,222.02,0.309,59.47,49.98,0.867,3:14:09 PM:131,1
1227,222.30,0.341,66.97,49.98,0.883,3:14:09 PM:506,1
1228,222.25,0.268,48.25,49.98,0.810,3:14:09 PM:886,1
1229,222.27,0.358,57.46,49.96,0.722,3:14:10 PM:252,1
1230,222.20,0.274,49.98,49.98,0.821,3:14:10 PM:636,1
1231,221.92,0.321,63.17,49.97,0.887,3:14:11 PM:024,1
1232,221.94,0.300,54.52,49.98,0.819,3:14:11 PM:391,1
1233,221.86,0.238,42.36,49.97,0.802,3:14:11 PM:775,1
1234,221.84,0.317,59.73,49.99,0.849,3:14:12 PM:160,1
1235,221.91,0.235,42.23,49.97,0.810,3:14:12 PM:545,1
1236,221.73,0.268,49.50,49.98,0.833,3:14:12 PM:919,1
1237,221.89,0.255,46.60,49.98,0.824,3:14:13 PM:293,1
1238,221.80,0.304,56.31,49.99,0.835,3:14:13 PM:658,1
1239,221.82,0.252,45.00,49.99,0.805,3:14:14 PM:045,1
1240,221.83,0.279,50.94,49.97,0.823,3:14:14 PM:409,1
1241,221.83,0.244,43.53,49.98,0.804,3:14:14 PM:779,1
1242,221.83,0.267,49.72,49.97,0.839,3:14:15 PM:148,1
1243,221.85,0.449,58.15,49.99,0.584,3:14:15 PM:529,1
1244,221.86,0.303,56.70,49.98,0.843,3:14:15 PM:896,1
1245,221.83,0.264,49.34,49.97,0.843,3:14:16 PM:281,1
1246,221.75,0.294,55.90,49.98,0.857,3:14:16 PM:672,1
1247,221.93,0.292,54.80,49.96,0.846,3:14:17 PM:064,1
1248,221.84,0.289,54.92,49.98,0.857,3:14:17 PM:447,1
1249,222.09,0.251,45.13,49.98,0.810,3:14:17 PM:825,1
1250,222.12,0.246,45.09,49.98,0.825,3:14:18 PM:198,1
1251,222.26,0.324,63.67,49.97,0.884,3:14:18 PM:578,1
1252,222.24,0.321,51.50,49.97,0.722,3:14:18 PM:958,1
1253,221.85,0.381,76.30,49.98,0.903,3:14:19 PM:332,1
1254,222.02,0.415,58.84,49.98,0.639,3:14:19 PM:711,1
1255,222.15,0.311,60.68,49.97,0.878,3:14:20 PM:089,1
1256,222.17,0.304,58.32,49.97,0.864,3:14:20 PM:463,1
1257,222.03,0.340,65.67,49.97,0.870,3:14:20 PM:838,1
1258,222.04,0.275,50.28,49.97,0.823,3:14:21 PM:201,1
1259,222.11,0.345,67.91,49.97,0.886,3:14:21 PM:584,1
1260,221.97,0.437,89.53,49.97,0.923,3:14:21 PM:963,1
1261,222.13,0.341,65.62,49.96,0.866,3:14:22 PM:353,1
1262,222.12,0.266,48.76,49.97,0.825,3:14:22 PM:728,1
1263,221.78,0.264,47.65,49.96,0.814,3:14:23 PM:102,1
1264,221.84,0.340,67.29,49.96,0.892,3:14:23 PM:478,1
1265,221.99,0.278,50.97,49.97,0.826,3:14:23 PM:853,1
1266,222.05,0.302,56.87,49.97,0.848,3:14:24 PM:230,1
1267,222.10,0.283,51.22,49.98,0.815,3:14:24 PM:599,1
1268,221.95,0.307,59.37,49.95,0.871,3:14:24 PM:981,1
1269,221.78,0.362,59.51,49.96,0.741,3:14:25 PM:343,1
1270,221.91,0.350,69.13,49.97,0.890,3:14:25 PM:726,1
1271,222.04,0.375,73.18,49.97,0.879,3:14:26 PM:116,1
1272,222.02,0.360,69.31,49.97,0.867,3:14:26 PM:486,1
1273,221.81,0.411,78.49,49.96,0.861,3:14:26 PM:862,1
1274,221.92,0.288,53.10,49.98,0.831,3:14:27 PM:240,1
1275,221.74,0.395,78.43,49.97,0.895,3:14:27 PM:617,1
1276,221.75,0.260,47.95,49.98,0.832,3:14:27 PM:996,1
1277,221.64,0.326,52.33,49.97,0.724,3:14:28 PM:369,1
1278,221.74,0.278,51.86,49.98,0.841,3:14:28 PM:743,1
1279,221.71,0.300,57.17,49.97,0.860,3:14:29 PM:117,1
1280,221.67,0.331,63.63,49.96,0.867,3:14:29 PM:494,1
1281,221.75,0.313,58.50,49.97,0.843,3:14:29 PM:869,1
1282,221.87,0.275,51.73,49.96,0.848,3:14:30 PM:245,1
1283,221.81,0.249,44.86,49.97,0.812,3:14:30 PM:623,1
1284,221.71,0.299,57.10,49.97,0.861,3:14:30 PM:983,1
1285,221.74,0.287,54.44,49.98,0.856,3:14:31 PM:374,1
1286,221.74,0.259,47.42,49.96,0.826,3:14:31 PM:765,1
1287,221.95,0.276,50.02,49.97,0.817,3:14:32 PM:143,1
1288,222.00,0.312,60.20,49.97,0.869,3:14:32 PM:523,1
1289,221.92,0.329,64.17,49.98,0.879,3:14:32 PM:897,1
1290,221.97,0.286,54.37,49.98,0.856,3:14:33 PM:275,1
1291,221.96,0.351,62.33,49.95,0.800,3:14:33 PM:652,1
1292,221.93,0.333,65.56,49.97,0.887,3:14:34 PM:030,1
1293,221.95,0.292,55.49,49.97,0.856,3:14:34 PM:407,1
1294,221.89,0.336,65.47,49.97,0.878,3:14:34 PM:782,1
1295,221.85,0.343,67.32,49.97,0.885,3:14:35 PM:160,1
1296,222.05,0.375,62.87,49.98,0.755,3:14:35 PM:536,1
1297,222.19,0.324,62.70,49.96,0.871,3:14:35 PM:914,1
1298,222.28,0.303,56.36,49.97,0.837,3:14:36 PM:290,1
1299,222.25,0.310,58.92,49.97,0.855,3:14:36 PM:665,1
1300,222.35,0.332,58.09,49.97,0.787,3:14:37 PM:041,1
1301,222.31,0.297,55.09,49.98,0.834,3:14:37 PM:417,1
1302,222.14,0.324,57.03,49.98,0.792,3:14:37 PM:779,1
1303,222.20,0.363,71.90,49.97,0.891,3:14:38 PM:156,1
1304,221.99,0.304,58.88,49.98,0.873,3:14:38 PM:533,1
1305,221.92,0.352,70.42,49.97,0.901,3:14:38 PM:910,1
1306,222.13,0.273,51.67,49.98,0.852,3:14:39 PM:285,1
1307,222.20,0.333,61.08,49.97,0.825,3:14:39 PM:662,1
1308,222.33,0.358,51.99,49.97,0.653,3:14:40 PM:039,1
1309,222.21,0.334,65.00,49.97,0.876,3:14:40 PM:416,1
1310,222.08,0.337,62.30,49.99,0.832,3:14:40 PM:793,1
1311,222.06,0.414,78.66,49.98,0.856,3:14:41 PM:168,1
1312,222.10,0.341,57.91,49.97,0.765,3:14:41 PM:543,1
1313,222.06,0.304,58.10,49.99,0.861,3:14:41 PM:921,1
1314,222.11,0.364,72.04,49.97,0.891,3:14:42 PM:318,1
1315,222.08,0.419,85.18,49.98,0.915,3:14:42 PM:694,1
1316,222.19,0.248,44.88,49.98,0.815,3:14:43 PM:071,1
1317,222.19,0.269,50.43,49.99,0.844,3:14:43 PM:446,1
1318,222.12,0.263,47.45,49.98,0.812,3:14:43 PM:823,1
1319,222.25,0.291,55.30,49.98,0.855,3:14:44 PM:202,1
1320,222.25,0.261,47.34,49.98,0.816,3:14:44 PM:579,1
1321,222.21,0.328,62.02,49.98,0.851,3:14:44 PM:951,1
1322,222.23,0.278,52.02,49.98,0.842,3:14:45 PM:342,1
1323,222.16,0.303,56.66,49.99,0.842,3:14:45 PM:716,1
1324,222.35,0.251,45.49,49.98,0.815,3:14:46 PM:091,1
1325,222.24,0.283,52.59,49.99,0.836,3:14:46 PM:466,1
1326,221.92,0.461,88.53,49.99,0.865,3:14:46 PM:840,1
1327,222.17,0.385,68.86,49.98,0.805,3:14:47 PM:213,1
1328,222.18,0.312,57.90,49.98,0.835,3:14:47 PM:589,1
1329,222.01,0.392,76.14,49.98,0.875,3:14:47 PM:961,1
1330,222.22,0.241,43.94,49.98,0.820,3:14:48 PM:337,1
1331,221.92,0.334,65.83,49.97,0.888,3:14:48 PM:715,1
1332,222.00,0.281,52.40,49.98,0.840,3:14:49 PM:091,1
1333,222.05,0.282,53.61,49.98,0.856,3:14:49 PM:466,1
1334,222.12,0.239,42.72,49.97,0.805,3:14:49 PM:826,1
1335,222.17,0.300,55.03,49.99,0.826,3:14:50 PM:199,1
1336,222.01,0.246,44.57,49.98,0.816,3:14:50 PM:563,1
1337,221.78,0.347,65.81,49.98,0.855,3:14:50 PM:940,1
1338,221.94,0.277,50.19,49.98,0.816,3:14:51 PM:317,1
1339,221.94,0.273,50.64,49.98,0.836,3:14:51 PM:695,1
1340,222.02,0.265,47.57,49.99,0.808,3:14:52 PM:070,1
1341,222.03,0.311,59.99,49.98,0.869,3:14:52 PM:447,1
1342,221.78,0.318,61.29,49.98,0.869,3:14:52 PM:823,1
1343,221.74,0.271,50.65,49.98,0.843,3:14:53 PM:198,1
1344,221.59,0.342,66.50,49.98,0.877,3:14:53 PM:575,1
1345,221.47,0.295,56.20,49.98,0.860,3:14:53 PM:951,1
1346,221.83,0.258,47.90,49.96,0.837,3:14:54 PM:312,1
1347,221.91,0.251,46.35,49.98,0.832,3:14:54 PM:686,1
1348,221.83,0.340,63.40,49.97,0.841,3:14:55 PM:062,1
1349,221.65,0.331,64.78,49.99,0.883,3:14:55 PM:438,1
1350,221.73,0.308,59.33,49.98,0.869,3:14:55 PM:827,1
1351,221.77,0.318,60.78,49.98,0.862,3:14:56 PM:205,1
1352,221.67,0.343,67.27,49.97,0.885,3:14:56 PM:580,1
1353,221.65,0.296,55.34,49.98,0.844,3:14:56 PM:955,1
1354,221.95,0.327,63.61,49.98,0.876,3:14:57 PM:335,1
1355,221.88,0.342,67.35,49.99,0.887,3:14:57 PM:711,1
1356,221.73,0.287,54.18,49.97,0.851,3:14:58 PM:088,1
1357,221.75,0.327,64.34,49.97,0.887,3:14:58 PM:465,1
1358,221.39,0.404,81.64,49.96,0.913,3:14:58 PM:843,1
1359,221.48,0.433,72.53,49.97,0.756,3:14:59 PM:234,1
1360,221.70,0.425,87.22,49.99,0.926,3:14:59 PM:627,1
1361,221.91,0.253,45.52,49.98,0.811,3:15:00 PM:004,1
1362,221.68,0.339,63.65,49.98,0.847,3:15:00 PM:380,1
1363,221.78,0.259,47.28,49.98,0.823,3:15:00 PM:754,1
1364,221.79,0.310,58.88,49.97,0.856,3:15:01 PM:133,1
1365,221.63,0.355,60.47,49.97,0.769,3:15:01 PM:509,1
1366,221.61,0.330,51.42,49.98,0.703,3:15:01 PM:886,1
1367,221.90,0.271,50.39,49.98,0.838,3:15:02 PM:259,1
1368,222.01,0.284,51.37,49.98,0.815,3:15:02 PM:638,1
1369,221.99,0.288,55.36,49.99,0.866,3:15:03 PM:007,1
1370,221.98,0.319,62.37,49.98,0.881,3:15:03 PM:379,1
1371,221.65,0.241,43.54,49.98,0.815,3:15:03 PM:769,1
1372,221.74,0.281,52.20,49.97,0.838,3:15:04 PM:154,1
1373,222.06,0.237,42.65,49.98,0.810,3:15:04 PM:544,1
1374,221.99,0.292,54.70,49.98,0.844,3:15:04 PM:922,1
1375,221.91,0.290,52.12,49.99,0.810,3:15:05 PM:312,1
1376,221.97,0.272,50.00,49.98,0.828,3:15:05 PM:693,1
1377,221.92,0.266,49.16,49.98,0.833,3:15:06 PM:078,1
1378,221.93,0.308,59.87,49.99,0.876,3:15:06 PM:469,1
1379,221.88,0.262,48.87,49.99,0.841,3:15:06 PM:844,1
1380,222.04,0.265,48.61,49.99,0.826,3:15:07 PM:219,1
1381,222.09,0.266,47.75,49.98,0.808,3:15:07 PM:602,1
1382,221.73,0.279,53.03,49.99,0.857,3:15:07 PM:977,1
1383,222.13,0.254,47.03,49.99,0.833,3:15:08 PM:352,1
1384,222.05,0.349,68.95,49.99,0.890,3:15:08 PM:727,1
1385,221.87,0.342,62.32,49.99,0.821,3:15:09 PM:119,1
1386,222.22,0.289,54.81,49.99,0.854,3:15:09 PM:497,1
1387,222.34,0.293,55.61,49.99,0.854,3:15:09 PM:863,1
1388,222.23,0.276,52.24,50.00,0.852,3:15:10 PM:248,1
1389,222.36,0.285,53.10,50.00,0.838,3:15:10 PM:640,1
1390,222.34,0.266,49.39,50.00,0.835,3:15:11 PM:030,1
1391,222.19,0.315,60.69,50.00,0.867,3:15:11 PM:405,1
1392,222.21,0.235,41.39,50.01,0.793,3:15:11 PM:799,1
1393,222.22,0.299,55.00,49.99,0.828,3:15:12 PM:190,1
1394,222.42,0.238,43.04,50.00,0.813,3:15:12 PM:565,1
1395,222.24,0.284,53.56,49.99,0.849,3:15:12 PM:939,1
1396,222.27,0.275,49.31,50.00,0.807,3:15:13 PM:314,1
1397,222.29,0.269,49.31,50.01,0.825,3:15:13 PM:689,1
1398,222.11,0.293,56.10,50.00,0.862,3:15:14 PM:064,1
1399,222.07,0.308,58.81,50.00,0.860,3:15:14 PM:455,1
1400,222.01,0.292,52.29,50.01,0.807,3:15:14 PM:829,1
1401,221.79,0.309,58.51,50.02,0.854,3:15:15 PM:204,1
1402,221.87,0.258,47.72,50.00,0.834,3:15:15 PM:579,1
1403,221.87,0.277,51.07,50.02,0.831,3:15:15 PM:954,1
1404,221.82,0.283,49.51,50.02,0.789,3:15:16 PM:329,1
1405,221.81,0.330,64.88,50.03,0.886,3:15:16 PM:720,1
1406,221.92,0.302,57.20,50.02,0.853,3:15:17 PM:095,1
1407,221.91,0.314,61.25,50.02,0.879,3:15:17 PM:486,1
1408,221.83,0.283,53.19,50.03,0.847,3:15:17 PM:872,1
1409,221.94,0.285,54.04,50.02,0.854,3:15:18 PM:239,1
1410,221.82,0.276,52.02,50.02,0.850,3:15:18 PM:619,1
1411,221.53,0.304,58.28,50.03,0.865,3:15:18 PM:990,1
1412,221.62,0.300,55.67,50.03,0.837,3:15:19 PM:375,1
1413,221.90,0.335,66.53,50.02,0.895,3:15:19 PM:762,1
1414,221.91,0.316,61.60,50.03,0.878,3:15:20 PM:139,1
1415,221.95,0.231,41.51,50.02,0.810,3:15:20 PM:529,1
1416,221.79,0.258,46.76,50.03,0.817,3:15:20 PM:901,1
1417,221.82,0.314,59.21,50.03,0.850,3:15:21 PM:278,1
1418,221.95,0.275,50.10,50.02,0.821,3:15:21 PM:639,1
1419,221.92,0.426,59.66,50.02,0.631,3:15:22 PM:030,1
1420,222.00,0.346,68.31,50.02,0.889,3:15:22 PM:421,1
1421,221.85,0.353,65.33,50.03,0.834,3:15:22 PM:797,1
1422,221.78,0.286,53.60,50.04,0.845,3:15:23 PM:186,1
1423,221.91,0.336,64.91,50.04,0.871,3:15:23 PM:563,1
1424,221.86,0.297,57.14,50.04,0.867,3:15:23 PM:939,1
1425,221.75,0.356,67.28,50.04,0.852,3:15:24 PM:331,1
1426,221.88,0.319,61.76,50.04,0.873,3:15:24 PM:703,1
1427,221.96,0.355,66.33,50.06,0.842,3:15:25 PM:078,1
1428,221.80,0.338,64.71,50.05,0.863,3:15:25 PM:461,1
1429,221.93,0.323,62.09,50.04,0.866,3:15:25 PM:830,1
1430,221.98,0.297,54.60,50.05,0.828,3:15:26 PM:215,1
1431,222.03,0.260,48.33,50.03,0.837,3:15:26 PM:580,1
1432,221.98,0.272,51.25,50.04,0.849,3:15:26 PM:961,1
1433,221.91,0.367,73.20,50.05,0.899,3:15:27 PM:334,1
1434,221.91,0.381,76.72,50.05,0.907,3:15:27 PM:707,1
1435,221.89,0.346,67.61,50.03,0.881,3:15:28 PM:083,1
1436,221.87,0.452,67.96,50.05,0.678,3:15:28 PM:459,1
1437,221.67,0.387,63.67,50.04,0.742,3:15:28 PM:835,1
1438,221.73,0.335,65.28,50.03,0.879,3:15:29 PM:209,1
1439,221.78,0.284,48.91,50.04,0.777,3:15:29 PM:581,1
1440,221.88,0.281,52.64,50.05,0.844,3:15:29 PM:956,1
1441,221.90,0.244,43.70,50.04,0.807,3:15:30 PM:328,1
1442,221.95,0.271,50.89,50.05,0.846,3:15:30 PM:719,1
1443,221.87,0.297,56.10,50.04,0.851,3:15:31 PM:105,1
1444,221.87,0.281,52.19,50.04,0.837,3:15:31 PM:480,1
1445,221.84,0.251,45.65,50.04,0.820,3:15:31 PM:856,1
1446,221.89,0.270,49.97,50.05,0.834,3:15:32 PM:229,1
1447,222.36,0.280,52.54,50.04,0.844,3:15:32 PM:604,1
1448,222.46,0.255,46.33,50.05,0.817,3:15:32 PM:979,1
1449,222.58,0.316,60.81,50.04,0.865,3:15:33 PM:352,1
1450,222.59,0.290,55.83,50.03,0.865,3:15:33 PM:728,1
1451,222.54,0.249,44.89,50.04,0.810,3:15:34 PM:103,1
1452,222.49,0.279,51.99,50.04,0.837,3:15:34 PM:478,1
1453,222.54,0.275,50.77,50.03,0.830,3:15:34 PM:851,1
1454,222.58,0.293,54.85,50.03,0.841,3:15:35 PM:228,1
1455,222.55,0.251,45.61,50.04,0.817,3:15:35 PM:602,1
1456,222.48,0.279,52.55,50.05,0.847,3:15:35 PM:977,1
1457,222.54,0.310,59.23,50.04,0.859,3:15:36 PM:351,1
1458,222.68,0.279,52.10,50.05,0.839,3:15:36 PM:728,1
1459,222.70,0.284,52.03,50.04,0.823,3:15:37 PM:102,1
1460,222.69,0.354,69.60,50.04,0.883,3:15:37 PM:477,1
1461,222.62,0.296,56.56,50.04,0.858,3:15:37 PM:851,1
1462,222.58,0.323,63.60,50.03,0.885,3:15:38 PM:224,1
1463,222.67,0.327,62.38,50.05,0.857,3:15:38 PM:615,1
1464,222.53,0.255,45.84,50.04,0.808,3:15:38 PM:990,1
1465,222.62,0.292,55.05,50.02,0.847,3:15:39 PM:363,1
1466,222.69,0.265,49.78,50.00,0.844,3:15:39 PM:753,1
1467,222.74,0.280,52.30,50.04,0.839,3:15:40 PM:126,1
1468,222.69,0.231,41.07,50.03,0.798,3:15:40 PM:515,1
1469,222.63,0.274,49.87,50.04,0.818,3:15:40 PM:893,1
1470,222.65,0.265,49.69,50.02,0.842,3:15:41 PM:267,1
1471,222.72,0.283,52.90,50.04,0.839,3:15:41 PM:641,1
1472,222.73,0.289,54.80,50.03,0.851,3:15:42 PM:016,1
1473,222.78,0.297,54.09,50.03,0.818,3:15:42 PM:403,1
1474,222.69,0.274,51.88,50.03,0.850,3:15:42 PM:766,1
1475,222.81,0.308,59.81,50.03,0.872,3:15:43 PM:143,1
1476,222.80,0.293,53.71,50.03,0.823,3:15:43 PM:516,1
1477,222.76,0.290,53.81,50.03,0.833,3:15:43 PM:892,1
1478,222.72,0.335,66.40,50.03,0.890,3:15:44 PM:283,1
1479,222.65,0.341,66.55,50.02,0.877,3:15:44 PM:659,1
1480,222.66,0.366,73.91,50.02,0.907,3:15:45 PM:051,1
1481,222.69,0.353,70.15,50.02,0.892,3:15:45 PM:427,1
1482,222.57,0.322,62.53,50.02,0.873,3:15:45 PM:802,1
1483,222.76,0.292,54.95,50.02,0.845,3:15:46 PM:179,1
1484,222.74,0.271,49.39,50.02,0.818,3:15:46 PM:554,1
1485,222.65,0.308,59.98,50.04,0.875,3:15:46 PM:930,1
1486,222.70,0.295,55.67,50.01,0.847,3:15:47 PM:306,1
1487,222.53,0.346,68.76,50.02,0.893,3:15:47 PM:678,1
1488,222.50,0.273,51.76,50.03,0.852,3:15:48 PM:086,1
1489,222.51,0.297,54.40,50.01,0.823,3:15:48 PM:446,1
1490,222.35,0.329,63.26,50.01,0.865,3:15:48 PM:824,1
1491,222.35,0.346,67.36,50.02,0.876,3:15:49 PM:182,1
1492,222.47,0.289,54.83,50.02,0.853,3:15:49 PM:556,1
1493,222.39,0.305,58.36,50.02,0.860,3:15:49 PM:930,1
1494,222.45,0.274,51.23,50.03,0.841,3:15:50 PM:304,1
1495,222.57,0.278,52.13,50.02,0.842,3:15:50 PM:678,1
1496,222.41,0.319,61.54,50.02,0.867,3:15:51 PM:054,1
1497,222.43,0.357,71.44,50.02,0.900,3:15:51 PM:432,1
1498,222.36,0.321,61.10,50.02,0.856,3:15:51 PM:808,1
1499,222.53,0.274,51.05,50.03,0.837,3:15:52 PM:185,1
1500,222.72,0.250,44.73,50.03,0.803,3:15:52 PM:560,1
1501,222.58,0.279,52.34,50.02,0.843,3:15:53 PM:061,1
1502,222.52,0.290,53.25,50.01,0.825,3:15:53 PM:438,1
1503,222.34,0.303,54.37,50.01,0.807,3:15:53 PM:814,1
1504,222.34,0.308,59.82,50.01,0.873,3:15:54 PM:189,1
1505,222.38,0.267,50.05,50.02,0.843,3:15:54 PM:564,1
1506,222.19,0.255,47.00,50.02,0.829,3:15:54 PM:940,1
1507,222.28,0.274,49.52,50.02,0.813,3:15:55 PM:316,1
1508,222.25,0.333,58.07,50.01,0.785,3:15:55 PM:694,1
1509,222.35,0.384,54.61,50.02,0.640,3:15:56 PM:067,1
1510,222.40,0.292,55.53,50.02,0.855,3:15:56 PM:441,1
1511,222.39,0.341,67.66,50.02,0.892,3:15:56 PM:820,1
1512,222.40,0.348,69.12,50.01,0.893,3:15:57 PM:196,1
1513,222.45,0.281,50.71,50.02,0.811,3:15:57 PM:575,1
1514,222.29,0.349,69.56,50.02,0.897,3:15:57 PM:939,1
1515,222.40,0.269,50.10,50.02,0.837,3:15:58 PM:315,1
1516,222.31,0.302,57.51,50.01,0.857,3:15:58 PM:692,1
1517,222.31,0.350,63.46,50.01,0.816,3:15:59 PM:082,1
1518,222.34,0.323,60.76,50.01,0.846,3:15:59 PM:454,1
1519,222.38,0.330,63.29,50.00,0.862,3:15:59 PM:827,1
1520,222.37,0.293,54.80,50.00,0.841,3:16:00 PM:206,1
1521,222.60,0.322,62.55,50.00,0.873,3:16:00 PM:580,1
1522,222.36,0.280,51.57,50.01,0.828,3:16:00 PM:956,1
1523,222.43,0.269,49.20,50.00,0.822,3:16:01 PM:330,1
1524,222.34,0.328,63.33,50.00,0.868,3:16:01 PM:705,1
1525,222.38,0.291,55.80,49.99,0.862,3:16:02 PM:082,1
1526,222.62,0.295,54.90,50.00,0.836,3:16:02 PM:458,1
1527,222.60,0.324,63.74,50.01,0.884,3:16:02 PM:835,1
1528,222.56,0.335,65.14,50.01,0.874,3:16:03 PM:212,1
1529,222.51,0.286,53.63,50.00,0.843,3:16:03 PM:589,1
1530,222.41,0.335,61.12,50.01,0.820,3:16:03 PM:966,1
1531,222.45,0.298,55.82,49.99,0.842,3:16:04 PM:343,1
1532,222.53,0.266,50.01,50.01,0.845,3:16:04 PM:733,1
1533,222.43,0.371,66.49,50.01,0.806,3:16:05 PM:111,1
1534,222.62,0.352,61.86,50.00,0.789,3:16:05 PM:489,1
1535,222.59,0.282,52.16,50.00,0.831,3:16:05 PM:868,1
1536,222.76,0.267,49.69,50.01,0.835,3:16:06 PM:250,1
1537,222.92,0.274,49.85,50.01,0.816,3:16:06 PM:636,1
1538,222.83,0.253,46.48,50.01,0.824,3:16:07 PM:011,1
1539,222.78,0.283,53.33,50.00,0.846,3:16:07 PM:387,1
1540,222.83,0.279,40.70,49.99,0.655,3:16:07 PM:762,1
1541,222.71,0.331,65.32,50.01,0.886,3:16:08 PM:132,1
1542,222.69,0.265,49.00,50.00,0.830,3:16:08 PM:509,1
1543,222.57,0.258,47.12,50.01,0.821,3:16:08 PM:893,1
1544,222.59,0.288,53.10,50.00,0.828,3:16:09 PM:284,1
1545,222.84,0.302,56.69,50.01,0.842,3:16:09 PM:668,1
1546,222.63,0.341,67.89,50.00,0.894,3:16:10 PM:037,1
1547,222.59,0.301,58.34,50.00,0.871,3:16:10 PM:410,1
1548,222.59,0.339,66.53,49.99,0.882,3:16:10 PM:788,1
1549,222.47,0.411,83.14,50.00,0.909,3:16:11 PM:167,1
1550,222.18,0.219,37.71,50.01,0.775,3:16:11 PM:539,1
1551,222.07,0.282,53.28,50.00,0.851,3:16:11 PM:914,1
1552,222.21,0.280,52.66,50.00,0.846,3:16:12 PM:285,1
1553,222.34,0.280,52.61,50.01,0.845,3:16:12 PM:660,1
1554,222.15,0.253,45.58,50.01,0.811,3:16:13 PM:039,1
1555,222.08,0.334,64.28,50.01,0.867,3:16:13 PM:419,1
1556,222.10,0.254,46.80,50.00,0.830,3:16:13 PM:792,1
1557,222.04,0.331,65.03,50.01,0.885,3:16:14 PM:169,1
1558,221.99,0.331,48.46,49.99,0.660,3:16:14 PM:544,1
1559,222.02,0.343,52.21,50.01,0.686,3:16:14 PM:917,1
1560,221.75,0.293,55.80,50.00,0.859,3:16:15 PM:291,1
1561,221.91,0.306,58.39,50.00,0.860,3:16:15 PM:660,1
1562,222.06,0.360,63.65,49.99,0.796,3:16:16 PM:037,1
1563,222.06,0.337,64.17,50.00,0.857,3:16:16 PM:412,1
1564,222.04,0.376,75.54,50.01,0.905,3:16:16 PM:786,1
1565,222.04,0.302,51.84,50.00,0.773,3:16:17 PM:174,1
1566,222.11,0.318,58.28,50.00,0.825,3:16:17 PM:555,1
1567,222.01,0.318,61.64,49.98,0.873,3:16:17 PM:928,1
1568,222.09,0.233,40.86,49.99,0.790,3:16:18 PM:303,1
1569,221.98,0.362,72.68,50.00,0.904,3:16:18 PM:679,1
1570,221.89,0.291,54.99,49.99,0.852,3:16:19 PM:053,1
1571,221.94,0.280,51.20,49.99,0.824,3:16:19 PM:426,1
1572,221.98,0.283,51.82,49.99,0.825,3:16:19 PM:799,1
1573,222.01,0.274,51.33,49.99,0.844,3:16:20 PM:172,1
1574,221.87,0.277,52.41,49.99,0.853,3:16:20 PM:547,1
1575,221.90,0.272,50.37,49.99,0.835,3:16:20 PM:921,1
1576,221.91,0.268,48.59,49.97,0.817,3:16:21 PM:298,1
1577,221.98,0.336,64.80,49.99,0.869,3:16:21 PM:673,1
1578,221.98,0.256,46.97,49.99,0.826,3:16:22 PM:048,1
